,DDI 0.5y,DDI 1y,DDI 1.5y,DDI 2y,DDI 3y,DDI 4y,DDI 5y,DDI 6y,DDI 7y,DDI 8y
2023-05-02 00:00:00,116.68265481855761,89.38641668612858,90.43576622144798,93.76702091663405,102.43220621890114,111.10136709992413,119.57800112389566,126.06779001912383,133.1956018871292,138.9543347923913
2023-05-03 00:00:00,115.83564187378951,88.40020676250585,89.49647780929958,92.84047414597559,101.4503175085957,109.96205815766554,118.37982268865855,124.82947266730433,131.9077864287666,137.630534813326
2023-05-04 00:00:00,115.87862622415923,88.49080100307549,89.67288437695625,93.095340065073,101.83084734629355,110.41468138271492,118.82406989364296,125.24217817226173,132.3993924663585,138.12556779307727
2023-05-05 00:00:00,115.02888008922623,87.44673432263502,88.55696547298422,91.86458849986458,100.31896943057156,108.68567382129318,116.89804136704248,123.17284660414126,130.1920285391446,135.82259624487088
2023-05-08 00:00:00,115.96244133938472,88.55053719532401,89.64564149546526,92.94962448938955,101.42131480091298,109.93873741705373,118.20208790020544,124.50488086337154,131.5637213786607,137.22210779358642
2023-05-09 00:00:00,115.83004405288823,88.37670498518224,89.43634330500801,92.72508507446561,101.19964667144173,109.64235056998412,117.89607409015369,124.16597901501841,131.18952707844747,136.821051439613
2023-05-10 00:00:00,115.21127503185629,87.66640147905495,88.78240214494252,92.1100349158473,100.64172855618828,109.1198560769547,117.43591104706022,123.77771639227572,130.8686531169785,136.56644336696422
2023-05-11 00:00:00,114.97132511705708,87.37430085155758,88.47593103604567,91.79219507598663,100.35392142617961,108.92948189634319,117.15987756225141,123.37884913066145,130.44875358234535,136.12740587070545
2023-05-12 00:00:00,114.69421271122644,87.02023652345935,88.06889265265785,91.32972351804136,99.76256139907235,108.12778145237623,116.19629253826571,122.2053467935169,128.91963615864967,134.42308517167945
2023-05-15 00:00:00,114.15200366879618,86.35571479206726,87.36217757895929,90.5622759641053,98.85525267645478,107.11590089358357,115.10773951666756,120.86028963328322,127.44062531365957,132.82539978873152
2023-05-16 00:00:00,114.74299587977168,87.05497611039995,88.05294478459629,91.26180638434508,99.59269238884845,107.9105572988051,115.91282552213272,121.59402123099579,128.18154793705193,133.56533281270274
2023-05-17 00:00:00,114.70427360987156,86.99394772453978,87.95938400085598,91.14618813917242,99.46315242011731,107.74265260698299,115.63717289833863,121.2689871252923,127.80015713525955,133.1377415521807
2023-05-18 00:00:00,115.13267270586043,87.48437603653366,88.40786727513324,91.54991021657281,99.74506548082701,107.93315519922244,115.89505383507237,121.66329568540239,128.16635505359946,133.4710559111348
2023-05-19 00:00:00,115.60279497092894,88.03180123808586,88.92934435990533,92.05496649011225,100.23697057701916,108.46214281796765,116.38053773663155,122.09219580989918,128.57434567705346,133.8573724572124
2023-05-22 00:00:00,114.9841242331549,87.28283696396727,88.15239501401646,91.23060524591128,99.30532082480141,107.43921400116572,115.25339277520033,120.8788489816406,127.27066055345036,132.4733310509771
2023-05-23 00:00:00,115.21137952170793,87.55394471206665,88.42506435792349,91.50029394215889,99.55792060805891,107.74599264038649,115.66976099527575,121.32366050063736,127.74583424585667,132.8879425156777
2023-05-24 00:00:00,114.7003154095533,87.06006917485117,87.89764616694657,90.94627182716968,98.92816100858163,107.02758082539549,114.85083376093603,120.3667257708896,126.69684052591042,131.79711818964978
2023-05-25 00:00:00,116.07743363197382,88.24630852342216,88.98701246793338,92.0474971353807,100.02649471492447,107.98054209799189,115.89089337124538,121.62953514661778,127.9611589913015,133.04704690692986
2023-05-26 00:00:00,115.1909994051324,87.41851750225385,88.1383865787877,91.12481170762095,98.96674221887034,106.84978408677324,114.64773454005763,120.29595909338282,126.53408586138535,131.5390145441113
2023-05-29 00:00:00,115.70135349873101,87.87138088195061,88.57251011364211,91.54610316812568,99.36903421033011,107.23805351919641,115.01896180992476,120.64115247022495,126.85459430756985,131.83668684980958
2023-05-30 00:00:00,116.25654469272504,88.41848825703185,89.16977252949317,92.2436228112675,100.2980515017359,108.3613637937793,116.25929872912948,121.82922096898501,127.94212946407,132.93326896449364
2023-05-31 00:00:00,116.85141221843837,89.00073894514641,89.80063907525391,92.94625835093795,101.17308762798629,109.41127195760659,117.49275569225767,123.23668263045684,129.50184295119888,134.62704408481406
2023-06-01 00:00:00,115.60219299536485,87.87891150988712,88.70741378237781,91.85595223983522,100.06805579168477,108.27113101931296,116.31179146067343,122.08407576225267,128.37991173858617,133.51640839077425
2023-06-02 00:00:00,114.67077708059725,86.9680951818468,87.72157121583241,90.7780837701469,98.78084567709047,106.79911117175966,114.67741798310811,120.28152852687924,126.43677679700971,131.4647725931949
2023-06-05 00:00:00,113.89324028963767,86.25753077026387,87.01285253968419,90.02843868211535,97.92090115325882,105.8252982155336,113.60873194301769,119.17136718714944,125.25529052996399,130.2234704690924
2023-06-06 00:00:00,113.60142159590895,85.96172003508303,86.68000443942736,89.635976385216,97.40888705097062,105.22137902546183,112.92029168956383,118.47601435988143,124.61213306844134,129.6061634041758
2023-06-07 00:00:00,113.75835602445915,86.07055263582865,86.74366591290077,89.66481507322243,97.40407166890164,105.19777231225466,112.82238728614843,118.32273152524535,124.40496767945383,129.35175041583148
2023-06-09 00:00:00,112.7854094268189,85.15168863080245,85.78861243026597,88.6739855805295,96.31027041672198,104.00985592639542,111.59146404630073,117.01796564103265,123.02258180314169,127.90322305757564
2023-06-12 00:00:00,112.68513200705581,85.08848122429396,85.76247309212995,88.64484687276999,96.26872075195895,103.98818631686771,111.57145836737195,116.96264807884381,122.94064116508856,127.8221171798603
2023-06-13 00:00:00,112.55053861352216,84.90877711965055,85.50963782082664,88.34565659102937,95.88637518874413,103.52818516550911,111.07201007162513,116.60713367476386,122.77639992100163,127.6189433347541
2023-06-14 00:00:00,112.0396650963291,84.41657595838511,84.98583681917529,87.77877694249415,95.24735791012026,102.85953163471126,110.35962123702255,115.8214489745256,121.89971145080979,126.69370198849187
2023-06-15 00:00:00,111.29406506287276,83.74510926568728,84.32897920287449,87.15144494246194,94.67526698621978,102.27180168133373,109.66176614838353,115.04263346059832,121.10499451454046,125.88753764680781
2023-06-16 00:00:00,111.55542375674419,83.96113710116795,84.514828285339,87.32707203710036,94.83570578129552,102.42279333647747,109.83566091570157,115.2291369324298,121.25551669411237,126.14459080041289
2023-06-19 00:00:00,110.73701578409184,83.19675716724537,83.73106367410554,86.50730499460695,93.92283687169461,101.42180976044206,108.74035470971516,114.00447674928719,119.93179995264055,124.6829241939216
2023-06-20 00:00:00,111.03515675313402,83.49490377971051,84.06177429781323,86.8736635286087,94.37870604329618,102.00907160741625,109.47265515377289,114.83571132312632,120.86457538222707,125.70746365969978
2023-06-21 00:00:00,110.54176942961651,83.06919105095535,83.66984575489613,86.50182957219758,94.04266602741615,101.73018693802074,109.26695070701085,114.68707335560659,120.77297235668732,125.67226488962685
2023-06-22 00:00:00,110.75782456637097,83.24026069701507,83.80623691251131,86.62043645336458,94.14429841191136,101.85475092287255,109.44649371825227,114.9183278309474,121.04564697632237,125.95208709388338
2023-06-23 00:00:00,110.84750003265914,83.3305772894088,83.90717645394824,86.72258043034664,94.32624238277698,102.2163593759542,109.95093939724148,115.5936225789966,121.91879613769355,127.01290199722945
2023-06-26 00:00:00,110.47558719221475,82.98777556778325,83.56147100660466,86.39832823441941,94.02192145577315,101.86630468592851,109.61095589817396,115.36410886730746,121.80425537507875,126.9713919712159
2023-06-27 00:00:00,111.02307019164668,83.47286664438103,84.02552794734511,86.85535077697014,94.44934831701717,102.25469486211095,109.99609540483743,115.71793274996313,122.13103824714361,127.2688384181941
2023-06-28 00:00:00,111.84647063630646,84.25194917183322,84.83711823217692,87.70945025075794,95.39759112985668,103.30006330368609,111.1503391836115,116.9373891753916,123.41064478704419,128.65453762674136
2023-06-29 00:00:00,112.28640062538724,84.59610983709872,85.10526500200422,87.9083490557853,95.46547021848865,103.24098041798896,110.93689214661713,116.57903703728537,122.9291813111406,128.0281058148234
2023-06-30 00:00:00,110.90142603655394,83.32928310845234,83.84024203557706,86.55490404461182,93.89504605838073,101.49792708668355,109.03764015490214,114.61866363615476,120.95943524329037,126.07268018544545
2023-07-03 00:00:00,111.04241631243684,83.41518341658234,83.8701781147023,86.58199543999832,93.87052882471355,101.34118912528598,108.84223304942229,114.43031830898116,120.80751767077477,125.95089144107024
2023-07-04 00:00:00,111.74181489740644,84.05992113490532,84.52048507485222,87.2312410818909,94.57223467364986,102.17599062217299,109.75237781976647,115.37168581472402,121.80588002735068,127.02440948949801
2023-07-05 00:00:00,111.87830977780376,84.17920116376898,84.63237112801811,87.34676841024901,94.66504474016757,102.16175673218218,109.6278890733801,115.18937195087501,121.59728939298957,126.80547866070596
2023-07-06 00:00:00,113.37271131796871,85.53361332546596,85.96863665486663,88.68077914164472,95.97236765031063,103.41669850031013,110.97572275186246,116.67218571088657,123.1081207776123,128.33324345683522
2023-07-07 00:00:00,111.99612211487229,84.28594034242793,84.73763179523334,87.4229160676785,94.62351974911185,101.88370094057245,109.15427934728943,114.64935308397105,120.90358443211616,126.00038847428432
2023-07-10 00:00:00,112.5057412051667,84.78612912711155,85.28125503387545,88.03000008914142,95.37205679389574,102.76568800747754,110.11461290575,115.58750408660612,121.78600321360734,126.8567499683703
2023-07-11 00:00:00,112.09018090022138,84.38471370860105,84.85278327267356,87.58548845067682,94.92408513619412,102.36084008043598,109.74097130281532,115.2163187540314,121.38529300021028,126.4178059435108
2023-07-12 00:00:00,111.2963028892605,83.70797102688441,84.24107994747118,87.03502413418056,94.45738927079816,101.93206453410012,109.41126264597096,115.00625953039219,121.26850298771257,126.39365661037938
2023-07-13 00:00:00,110.78308212576829,83.27970243961735,83.86681009306587,86.72264544479809,94.31013928617172,101.95783367477817,109.53484419013648,115.18402145895963,121.4672980742751,126.62335051183864
2023-07-14 00:00:00,110.69035104857561,83.17214609695883,83.7299238511822,86.52775407559957,94.0005146020616,101.64266348290134,109.24495411327203,114.79612715908512,120.95901519893604,125.98246565269444
2023-07-17 00:00:00,111.01928371122409,83.4765414328936,84.03845413464401,86.86514178058377,94.41763308581649,102.1693993843033,109.91464788832239,115.57225697945327,121.8528342686501,126.99761485746347
