,1y ahead,2y ahead,3y ahead,4y ahead
2007-08-24,10.103182751540041,9.264887063655031,9.0,8.67659137577002
2007-08-27,10.094969199178644,9.422484599589323,9.08624229979466,8.672484599589323
2007-08-28,10.177741273100615,9.465605749486652,9.085557837097877,8.671115674195756
2007-08-29,10.254620123203285,9.504620123203285,9.084873374401095,8.66974674880219
2007-08-30,10.252566735112936,9.668377823408624,9.168377823408624,8.668377823408624
2007-08-31,10.334017796030118,9.587091033538673,9.126926762491445,8.667008898015059
2007-09-03,10.32580424366872,9.49435318275154,9.08145106091718,8.66290212183436
2007-09-04,10.323066392881588,9.580301163586585,9.122765229295004,8.661533196440793
2007-09-05,10.320328542094455,9.578603696098563,9.121724845995894,8.660164271047227
2007-09-06,10.317590691307323,9.658795345653662,9.158795345653662,8.658795345653662
2007-09-10,10.306639288158795,9.653319644079398,9.153319644079398,8.653319644079398
2007-09-11,10.303901437371664,9.651950718685832,9.151950718685832,8.65195071868583
2007-09-12,10.301163586584531,9.650581793292265,9.150581793292265,8.650581793292265
2007-09-13,10.2984257357974,9.649212867898699,9.149212867898699,8.649212867898699
2007-09-14,10.295687885010267,9.647843942505133,9.147843942505133,8.647843942505133
2007-09-17,10.465605749486652,9.715605749486652,9.143737166324435,8.643737166324435
2007-09-18,10.463552361396303,9.713552361396303,9.14236824093087,8.64236824093087
2007-09-19,10.461498973305956,9.711498973305956,9.140999315537304,8.640999315537304
2007-09-20,10.459445585215606,9.709445585215606,9.139630390143736,8.639630390143738
2007-09-21,10.457392197125257,9.707392197125257,9.13826146475017,8.638261464750173
2007-09-24,10.45123203285421,9.70123203285421,9.134154688569472,8.634154688569472
2007-09-25,10.449178644763862,9.69917864476386,9.132785763175907,8.632785763175907
2007-09-26,10.447125256673512,9.697125256673512,9.131416837782341,8.631416837782341
2007-09-27,10.356283367556468,9.663860369609857,9.130047912388775,8.630047912388775
2007-09-28,10.443018480492814,9.693018480492814,9.128678986995208,8.628678986995208
2007-10-01,10.436858316221766,9.686858316221766,9.12457221081451,8.62457221081451
2007-10-02,10.434804928131417,9.684804928131417,9.123203285420946,8.623203285420944
2007-10-03,10.432751540041068,9.682751540041068,9.121834360027378,8.621834360027378
2007-10-04,10.43069815195072,9.680698151950718,9.120465434633813,8.620465434633813
2007-10-05,10.428644763860369,9.67864476386037,9.119096509240247,8.619096509240247
2007-10-08,10.422484599589323,9.672484599589323,9.114989733059549,8.614989733059549
2007-10-09,10.420431211498974,9.670431211498974,9.113620807665981,8.613620807665981
2007-10-10,10.418377823408623,9.668377823408623,9.112251882272416,8.612251882272416
2007-10-11,10.416324435318275,9.666324435318275,9.11088295687885,8.61088295687885
2007-10-15,10.40811088295688,9.65811088295688,9.105407255304586,8.605407255304586
2007-10-16,10.40605749486653,9.65605749486653,9.10403832991102,8.60403832991102
2007-10-17,10.404004106776181,9.654004106776181,9.102669404517455,8.602669404517455
2007-10-18,10.452600958247777,9.651950718685832,9.101300479123887,8.60130047912389
2007-10-19,10.449863107460644,9.649897330595483,9.099931553730322,8.599931553730322
2007-10-22,10.441649555099247,9.643737166324435,9.095824777549623,8.595824777549623
2007-10-23,10.438911704312114,9.641683778234086,9.094455852156058,8.594455852156058
2007-10-24,10.436173853524984,9.639630390143738,9.093086926762492,8.593086926762492
2007-10-25,10.43343600273785,9.637577002053389,9.091718001368925,8.591718001368925
2007-10-26,10.430698151950718,9.635523613963038,9.09034907597536,8.59034907597536
2007-10-29,10.422484599589321,9.629363449691992,9.086242299794662,8.58624229979466
2007-10-30,10.41974674880219,9.627310061601642,9.084873374401095,8.584873374401095
2007-10-31,10.417008898015059,9.625256673511293,9.08350444900753,8.791752224503766
2007-11-01,10.414271047227926,9.623203285420946,9.082135523613964,9.0
2007-11-05,10.403319644079398,9.614989733059549,9.076659822039698,9.0
2007-11-06,10.400581793292265,9.6129363449692,9.075290896646134,8.787645448323067
2007-11-07,10.397843942505133,9.61088295687885,9.073921971252567,8.786960985626283
2007-11-08,10.395106091718002,9.6088295687885,9.072553045859001,8.786276522929501
2007-11-09,10.39236824093087,9.606776180698153,9.071184120465434,8.571184120465434
2007-11-12,10.384154688569474,9.600616016427104,9.067077344284737,8.567077344284737
2007-11-13,10.381416837782341,9.598562628336756,9.065708418891171,8.565708418891171
2007-11-14,10.37867898699521,9.596509240246405,9.064339493497604,8.564339493497606
2007-11-16,10.373203285420944,9.592402464065708,9.061601642710471,8.561601642710473
2007-11-19,10.364989733059547,9.58624229979466,9.057494866529773,8.557494866529774
2007-11-20,10.362251882272417,9.584188911704313,9.056125941136209,8.556125941136209
2007-11-21,10.359514031485283,9.582135523613964,9.054757015742641,8.554757015742641
2007-11-22,10.356776180698152,9.580082135523615,9.053388090349076,8.553388090349076
2007-11-23,10.35403832991102,9.578028747433263,9.052019164955508,8.55201916495551
2007-11-26,10.345824777549625,9.57186858316222,9.047912388774812,8.547912388774812
2007-11-27,10.343086926762492,9.56981519507187,9.046543463381246,8.546543463381246
