date;2y Note;5y Note;10y Note;10y Note Ultra;30y Bond;30y Bond Ultra
1997-06-20;114.9750970219;128.6352247268;228.7382749434;;161.7592225618;
1997-06-23;114.9228554026;128.4842222952;228.3437852482;;161.2201748887;
1997-06-24;114.9228554026;128.4842222952;228.3437852482;;161.2201748887;
1997-06-25;114.896734593;128.3709138456;227.949295553;;160.5912859368;
1997-06-26;114.8793207199;128.1255632067;227.3575610102;;159.7827144272;
1997-06-27;114.9228554026;128.219911414;227.6863024229;;160.4565240185;
1997-06-30;114.8009582911;127.9179065509;226.963071315;;159.6479525089;
1997-07-01;114.9315623392;128.2765656382;227.8177989879;;160.5463652974;
1997-07-02;114.9402692757;128.4087210794;228.1465404006;;161.0854129705;
1997-07-03;115.1579426892;128.974923572;229.5930026164;;162.7025559897;
1997-07-04;;;;;;
1997-07-07;115.2275981816;129.1637332374;230.1189888767;;163.376365581;
1997-07-08;115.218891245;129.1448862458;230.1189888767;;163.3314449416;
1997-07-09;115.2624259277;129.2580814436;230.3162337243;;163.7357306964;
1997-07-10;115.2363051181;129.2580814436;230.3162337243;;163.690810057;
1997-07-11;115.2450120546;129.3335826594;230.5134785719;;164.0501751724;
1997-07-14;115.1840634988;129.2014272194;230.2504854418;;163.7806513358;
1997-07-15;115.1840634988;129.1825802278;230.2504854418;;163.7806513358;
1997-07-16;115.2885467373;129.4657381006;231.0394648322;;164.858746682;
1997-07-17;115.2885467373;129.4657381006;231.0394648322;;164.8138260426;
1997-07-18;115.2363051181;129.2769284352;230.5134785719;;164.1400164512;
1997-07-21;115.1579426892;129.1637332374;230.2504854418;;163.8704926147;
1997-07-22;115.3582022297;129.692241748;231.631199375;;165.6673181916;
1997-07-23;115.3669091662;129.72993573;231.7626959401;;165.8470007493;
1997-07-24;115.3669091662;129.7488959722;231.7626959401;;165.7571594704;
1997-07-25;115.3407883566;129.6355875226;231.4339545274;;165.3528737156;
1997-07-28;115.4191507855;129.8054369458;231.8284442226;;165.9368420281;
1997-07-29;115.5323409605;130.0319405932;232.485927048;;166.6555722589;
1997-07-30;115.5845825797;130.239597249;233.0119133083;;167.2844612108;
1997-07-31;115.6194103259;130.447253906;233.5378995686;;167.8235088839;
1997-08-01;115.2972536739;129.5412393164;231.1709613973;;165.0384292397;
1997-08-04;115.2711328643;129.4090838752;230.9079682671;;164.8138260426;
1997-08-05;115.2363051181;129.3335826594;230.7764717021;;164.7239847637;
1997-08-06;115.2537189912;129.4279308668;230.9737165497;;164.9485879608;
1997-08-07;115.2275981816;129.2769284352;230.5134785719;;164.1849370906;
1997-08-08;115.0534594507;128.6163777352;228.935519791;;161.9838257589;
1997-08-11;115.1318218796;128.691878951;229.0012680736;;162.0736670378;
1997-08-12;115.0795802604;128.6163777352;228.7382749434;;161.669381283;
1997-08-13;115.2101843085;128.8050741488;229.1327646386;;162.208428956;
1997-08-14;115.3233744835;129.1637332374;230.0532405942;;163.3314449416;
1997-08-15;115.4104438489;129.3335826594;230.1847371592;;163.3314449416;
1997-08-18;115.4975132143;129.5978935406;230.8422199846;;164.0052545329;
1997-08-19;115.4452715951;129.5600863068;230.8422199846;;164.1400164512;
1997-08-20;115.3582022297;129.3902368848;230.5792268544;;163.7357306964;
1997-08-21;115.2798398008;129.1448862458;229.790247464;;162.7474766291;
1997-08-22;115.2537189912;128.8994223562;229.0012680736;;161.7143019224;
1997-08-25;115.1577614595;128.766917715;228.6714851414;;161.624160171;
1997-08-26;115.1577614595;128.7858145069;228.8693549007;;161.8495145494;
1997-08-27;115.1141443996;128.7480209245;228.8693549007;;161.9847271764;
1997-08-28;115.2798892271;129.1265245039;229.9246602836;;163.3819243224;
1997-08-29;115.1839316954;128.9183191468;229.3970075921;;162.6157194359;
1997-09-01;;;;;;
1997-09-02;115.2537189912;129.0697205786;229.7927471107;;163.2467116953;
1997-09-03;115.2188253433;128.9751230721;229.5948773514;;162.9312155656;
1997-09-04;115.2101019313;128.9183191468;229.5948773514;;162.9312155656;
1997-09-05;115.2188253433;128.8805255644;229.2650944193;;162.3002233061;
1997-09-08;115.2275487553;128.8994223562;229.528920765;;162.7509320629;
1997-09-09;115.2013785193;128.8615152227;229.4629641786;;162.6607903116;
1997-09-10;115.1752082834;128.766917715;229.2650944193;;162.3002233061;
1997-09-11;115.1577614595;128.6912169992;228.9353114871;;161.759372798;
1997-09-12;115.323506287;129.1833284279;230.1884866293;;163.291782571;
1997-09-15;115.3409531109;129.2211220103;230.2544432157;;163.5171369494;
1997-09-16;115.6201022941;130.1295306009;232.5629237406;;166.2664603656;
1997-09-17;115.64627253;130.2052313168;232.7607934999;;166.5819564953;
1997-09-18;115.6201022941;130.1106338103;232.628880327;;166.5368856196;
1997-09-19;115.6026554701;130.1295306009;232.7607934999;;166.8073108737;
1997-09-22;115.64627253;130.2809320327;233.2224896049;;167.2580196304;
1997-09-23;115.5764852342;130.1106338103;232.7607934999;;166.6720982466;
1997-09-24;115.6811661779;130.337735958;233.3544027777;;167.7087283872;
1997-09-25;115.5328681743;129.9213252451;232.2331408085;;166.3566021169;
1997-09-26;115.637549118;130.1674377344;232.8267500863;;166.9425235007;
1997-09-29;115.637549118;130.1674377344;232.6948369135;;166.762239998;
1997-09-30;115.5939320581;130.0917370185;232.4310105678;;166.2664603656;
1997-10-01;115.7422300617;130.4891373897;233.4863159506;;167.7988701385;
1997-10-02;115.7771237096;130.5837348962;233.8160988827;;168.2045080196;
1997-10-03;115.8294641814;130.602631688;233.8820554692;;168.2495788953;
1997-10-06;115.8992514772;130.8487441773;234.5416213334;;169.0157837817;
1997-10-07;115.9428685371;130.9622384756;234.8714042656;;169.3763507871;
1997-10-08;115.6811661779;130.2052313168;233.0246198456;;167.1678778791;
1997-10-09;115.6549959419;130.1106338103;232.8267500863;;166.9875943764;
1997-10-10;115.5764852342;129.8646348709;231.9693144628;;165.9058933602;
1997-10-13;;;;;;
1997-10-14;115.6811661779;130.2052313168;232.9586632592;;167.1228070034;
1997-10-15;115.6113788821;130.0160363026;232.5629237406;;166.5819564953;
1997-10-16;115.6201022941;130.0160363026;232.5629237406;;166.5819564953;
1997-10-17;115.4630808785;129.6375327232;231.6395315306;;165.6354681061;
1997-10-20;115.4892511145;129.6753263056;231.8374012899;;165.9509642358;
1997-10-21;115.4718042905;129.6753263056;231.8374012899;;165.9960351115;
1997-10-22;115.4805277025;129.7510270215;232.0352710492;;166.2213894899;
1997-10-23;115.7160598258;130.3188391662;233.2884461913;;167.7537992628;
1997-10-24;115.7422300617;130.4512302563;233.6182291234;;168.429862398;
1997-10-27;116.0562728927;131.1893406233;235.0033174384;;169.2411381601;
1997-10-28;115.8120173575;130.6594356121;233.9480120556;;168.2495788953;
1997-10-29;115.951591949;130.943341685;234.8714042656;;169.5566342898;
1997-10-30;116.0562728927;131.2461445486;235.7288398891;;170.4129809277;
1997-10-31;116.0562728927;131.3029484726;235.860753062;;170.8636896844;
1997-11-03;115.8905280652;130.943341685;234.937360852;;169.8270595439;
1997-11-04;115.8120173575;130.6973427456;234.4097081606;;169.1960672844;
1997-11-05;115.8207407694;130.7162395374;234.475664747;;169.2862090358;
1997-11-06;115.8730812413;130.943341685;235.2011871977;;170.1876265493;
1997-11-07;115.8469110054;130.8676409691;235.0692740248;;170.1425556736;
1997-11-10;115.8207407694;130.8108370439;235.0033174384;;170.0974847979;
1997-11-11;;;;;;
1997-11-12;115.8730812413;130.8865377597;235.2011871977;;170.4129809277;
1997-11-13;115.9079748892;130.9811352674;235.399056957;;170.638335306;
1997-11-14;115.8992514772;131.0001456091;235.5309701298;;170.9087605601;
1997-11-17;115.9254217131;131.075846325;235.7288398891;;171.3143984412;
1997-11-18;115.8818046533;131.0568359833;235.7288398891;;171.3594693169;
1997-11-19;115.9428685371;131.2082374151;236.1905359941;;172.1256742033;
1997-11-20;115.8643578293;131.075846325;235.860753062;;171.7200363223;
1997-11-21;115.9865407918;131.3029814147;236.2573798889;;172.0361131706;
1997-11-24;115.8643578293;131.0948594242;235.6624396485;;171.3588056384;
1997-11-25;115.8381757659;131.0948594242;235.7946485908;;171.7651901577;
1997-11-26;115.7945389936;131.0380472605;235.5963351774;;171.8103439932;
1997-11-27;;;;;;
1997-11-28;115.7159928035;130.943436031;235.5963351774;;171.9909593351;
1997-12-01;115.7247201579;130.943436031;235.7285441197;;172.0812670061;
1997-12-02;115.7247201579;130.9812350955;235.7285441197;;172.1264208416;
1997-12-03;115.7945389936;131.113758957;235.9929620043;;172.3973438544;
1997-12-04;115.8469031204;131.1705711208;235.9929620043;;172.171574677;
1997-12-05;115.6898107401;130.6783883092;235.0674994082;;171.5394209803;
1997-12-08;115.5850824865;130.4323536878;234.3403502255;;170.4557289289;
1997-12-09;115.6461739678;130.526964916;234.538663639;;170.5911904353;
1997-12-10;115.7945389936;130.8487112352;235.2658128216;;171.223344132;
1997-12-11;115.9516313739;131.2272697182;236.32348436;;172.5328053609;
1997-12-12;116.0999963998;131.6248413003;237.3811558984;;173.9325742607;
1997-12-15;116.0127228551;131.435505275;236.8523201292;;173.300420564;
1997-12-16;115.9952681462;131.4544048079;236.9184246003;;173.5713435768;
1997-12-17;115.9429040195;131.3408940468;236.5879022446;;173.0746513866;
1997-12-18;116.0127228551;131.49231744;237.1167380138;;173.8874204252;
1997-12-19;116.0738143364;131.7383520614;237.8438871964;;174.5195741219;
1997-12-22;115.9952681462;131.6815398977;237.7777827253;;174.7001894638;
1997-12-23;115.9952681462;131.6626403648;237.7116782541;;174.6550356283;
1997-12-24;115.9952681462;131.5869286682;237.5133648407;;174.4744202864;
1997-12-25;;;;;;
1997-12-26;116.0039955007;131.5869286682;237.5133648407;;174.5195741219;
1997-12-29;115.9690860828;131.5112169716;237.2489469561;;174.1583434381;
1997-12-30;115.9167219561;131.3029814147;236.5879022446;;173.210112893;
1997-12-31;116.0301775641;131.5869286682;237.2489469561;;174.0680357671;
1998-01-02;116.1872699444;132.0600983806;238.5049319079;;175.5129585024;
1998-01-05;116.4839999961;132.9497392068;240.5541705136;;177.5900349344;
1998-01-06;116.5887282496;133.1011626;240.752483927;;177.7254964408;
1998-01-07;116.5625461862;132.9497392068;240.1575436867;;176.6418043893;
1998-01-08;116.7720026933;133.4229089192;241.0830062828;;177.4997272634;
1998-01-09;117.0163686182;133.9908034274;242.3389912346;;178.6737269858;
1998-01-12;116.9814592004;133.9719038945;242.3389912346;;178.7640346568;
1998-01-13;116.8767309468;133.7636683376;241.9423644077;;178.4931116439;
1998-01-14;116.7894574022;133.4797210829;241.3474241674;;177.9964194537;
1998-01-15;116.7894574022;133.4797210829;241.2152152251;;177.7706502763;
1998-01-16;116.6498197308;133.1200621328;240.3558571001;;176.7321120603;
1998-01-19;;;;;;
1998-01-20;116.6061829585;132.9686387397;240.0253347444;;176.325727541;
1998-01-21;116.6760017942;133.1200621328;240.3558571001;;176.7321120603;
1998-01-22;116.7545479844;133.2336864615;240.3558571001;;176.0999583636;
1998-01-23;116.4927273505;132.4954690273;238.3727229656;;173.6164974123;
1998-01-26;116.5800008951;132.7605167491;239.2981855617;;175.0162663121;
1998-01-27;116.3792717425;132.3440456341;238.4388274368;;174.0228819316;
1998-01-28;116.387999097;132.362945167;238.4388274368;;174.2034972735;
1998-01-29;116.6410923764;133.0633635354;240.0253347444;;176.0999583636;
1998-01-30;116.6847291487;133.2147869286;240.5541705136;;176.6869582248;
1998-02-02;116.5974556041;133.0065513717;239.9592302732;;175.7387276798;
1998-02-03;116.6236376674;133.1011626;240.0914392155;;175.8290353507;
1998-02-04;116.6760017942;133.1768742966;240.0914392155;;175.6935738443;
1998-02-05;116.5974556041;132.9119401423;239.3642900329;;174.6098817928;
1998-02-06;116.5450914773;132.8362284457;239.2981855617;;174.7453432993;
1998-02-09;116.4665452871;132.6090933559;238.8354542637;;174.248651109;
1998-02-10;116.4927273505;132.722604117;239.0998721483;;174.5647279574;
1998-02-11;116.5450914773;132.9497392068;239.8931258021;;175.9193430217;
1998-02-12;116.5450914773;132.8929270431;239.6948123886;;175.5129585024;
1998-02-13;116.6236376674;133.0822630683;240.1575436867;;176.0999583636;
1998-02-16;;;;;;
1998-02-17;116.6672744398;133.2336864615;240.752483927;;177.0481889086;
1998-02-18;116.5974556041;133.0443504362;240.289752629;;176.325727541;
1998-02-19;116.5538188318;132.9686387397;240.0914392155;;176.0999583636;
1998-02-20;116.5189094139;132.8740275102;239.7609168598;;175.7387276798;
1998-02-23;116.4316554755;132.6658513517;239.0996898414;;174.9240748087;
1998-02-24;116.1349920847;131.9467386331;237.7111131028;;173.6115785165;
1998-02-25;116.1960698416;132.1738089334;238.3723401212;;174.5620068661;
1998-02-26;116.1437174785;131.9657463089;237.9756039102;;174.0641634449;
1998-02-27;116.1698936601;132.0792246915;238.3062174194;;174.4714898804;
1998-03-02;116.0564635401;131.7007741909;237.1821314882;;172.8421841383;
1998-03-03;115.9866603893;131.4359156081;236.454781768;;172.118048253;
1998-03-04;116.0215619647;131.4925980324;236.5870271716;;172.3443407171;
1998-03-05;116.0564635401;131.5116057082;236.3886590661;;171.8464972959;
1998-03-06;116.117541297;131.7386760086;236.9837633826;;172.6158916741;
1998-03-09;116.1960698416;131.9467386331;237.644990401;;173.6568370094;
1998-03-10;116.2135206293;131.9846404507;237.7111131028;;173.7020955022;
1998-03-11;116.2658729924;132.136020651;238.2400947175;;174.290455909;
1998-03-12;116.3618523247;132.457675192;239.0996898414;;175.5124352156;
1998-03-13;116.344401537;132.4008792338;238.9013217359;;175.1503672729;
1998-03-16;116.4142046878;132.6279495341;239.4303033506;;175.8292446655;
1998-03-17;116.3793031124;132.5901612516;239.1658125433;;175.2408842586;
1998-03-18;116.3356761432;132.457675192;238.9013217359;;174.9693333016;
1998-03-19;116.3007745678;132.4008792338;238.7690763322;;174.9240748087;
1998-03-20;116.3356761432;132.4198869095;238.9674444377;;175.3314012443;
1998-03-23;116.3182253555;132.4198869095;239.0335671396;;175.4671767228;
1998-03-24;116.3007745678;132.3819850919;239.0335671396;;175.4671767228;
1998-03-25;116.1524428724;132.0035345914;238.1739720157;;174.3809728947;
1998-03-26;116.0651889339;131.7953584329;237.7111131028;;173.9283879664;
1998-03-27;116.0128365709;131.6629859084;237.5127449973;;173.8378709807;
1998-03-30;115.9692096016;131.4925980324;237.0498860845;;173.475803038;
1998-03-31;116.1088159032;131.8521543911;237.7772358047;;174.1546804305;
1998-04-01;116.1786190539;132.1171265091;238.3723401212;;174.8788163159;
1998-04-02;116.2484222047;132.3441968094;239.0335671396;;175.8745031583;
1998-04-03;116.5101840201;132.9118157927;240.4221438782;;177.322774929;
1998-04-06;116.4142046878;132.7036396342;239.8270395616;;176.508122058;
1998-04-07;116.3967539001;132.6279495341;239.5625487543;;176.236571101;
1998-04-08;116.3618523247;132.4387810514;238.9674444377;;175.1503672729;
1998-04-09;116.3182253555;132.3630909513;238.9674444377;;175.4671767228;
1998-04-10;;;;;;
1998-04-13;116.1349920847;131.9846404507;237.9756039102;;174.3357144019;
1998-04-14;116.1698936601;132.1549147916;238.3723401212;;174.8335578231;
1998-04-15;116.2135206293;132.2494990335;238.7029536304;;175.2861427514;
1998-04-16;116.2571475985;132.3251891337;238.8351990341;;175.5124352156;
1998-04-17;116.2571475985;132.3251891337;238.9013217359;;175.5124352156;
1998-04-20;116.1786190539;132.136020651;238.3723401212;;174.6977823446;
1998-04-21;116.0826397216;131.9089503506;237.7772358047;;174.0641634449;
1998-04-22;116.0826397216;131.9089503506;237.7772358047;;173.9736464592;
1998-04-23;116.0826397216;131.8900562088;237.644990401;;173.7020955022;
1998-04-24;116.1088159032;131.9846404507;237.9094812084;;174.290455909;
1998-04-27;115.8732302693;131.2466335903;236.0580455569;;172.0275312673;
1998-04-28;115.8732302693;131.2466335903;235.9919228551;;171.9370142816;
1998-04-29;115.838328694;131.2088453078;235.9258001533;;171.8917557888;
1998-04-30;116.1262666909;131.871048533;237.644990401;;174.1094219377;
1998-05-01;116.1262666909;131.9467386331;237.7772358047;;174.290455909;
1998-05-04;116.1088159032;131.9467386331;237.7772358047;;174.290455909;
1998-05-05;116.0913651155;131.8143661087;237.4466222955;;173.7926124879;
1998-05-06;116.1960698416;132.0603305508;237.9756039102;;174.290455909;
1998-05-07;116.2047952355;132.0603305508;237.9756039102;;174.290455909;
1998-05-08;116.1262666909;131.8521543911;237.5127449973;;173.7926124879;
1998-05-11;115.9953857832;131.4737038906;236.5870271716;;172.5253746885;
1998-05-12;116.1437174785;131.8900562088;237.7111131028;;174.018904952;
1998-05-13;116.1524428724;131.9089503506;237.8433585065;;174.290455909;
1998-05-14;116.0739143278;131.7386760086;237.3804995937;;173.7020955022;
1998-05-15;116.0739143278;131.7007741909;237.3804995937;;173.747353995;
1998-05-18;116.1437174785;131.8900562088;237.9756039102;;174.6525238517;
1998-05-19;116.1349920847;131.8900562088;237.8433585065;;174.4262313876;
1998-05-20;116.1786190539;132.0603305508;238.3723401212;;175.1503672729;
1998-05-21;116.0739143278;131.776464291;237.7111131028;;174.4714898804;
1998-05-22;116.0826370988;131.8521217826;237.9753099499;;174.8342164706;
1998-05-25;;;;;;
1998-05-26;116.1262509541;132.0602082553;238.5697528557;;175.741032946;
1998-05-27;116.2222014356;132.268181243;239.0981465497;;176.0584187125;
1998-05-28;116.1611420383;132.1547517488;238.9660481262;;175.9677370649;
1998-05-29;116.2047558935;132.2304092404;239.0981465497;;176.2851228313;
1998-06-01;116.2832608329;132.3817242235;239.4944418202;;176.7385310691;
1998-06-02;116.2309242066;132.268181243;239.2302449732;;176.4211453027;
1998-06-03;116.2047558935;132.1925237515;239.0981465497;;176.3758044789;
1998-06-04;116.1524192672;132.0602082553;238.7679004909;;176.0584187125;
1998-06-05;116.1436964962;132.0790942573;238.9660481262;;176.557167774;
1998-06-08;116.1611420383;132.0790942573;238.9660481262;;176.6025085977;
1998-06-09;116.1436964962;132.0602082553;238.8999989144;;176.6025085977;
1998-06-10;116.2396469777;132.3438387346;239.7586386672;;178.1894374298;
1998-06-11;116.4577162539;132.8924406625;240.881475267;;179.1869355528;
1998-06-12;116.5013301091;133.0815276482;241.1456721141;;179.1869355528;
1998-06-15;116.5362211933;133.1760711417;241.4759181728;;180.0030703808;
1998-06-16;116.3617657723;132.778897682;240.4851799965;;179.0055722577;
1998-06-17;116.2396469777;132.3628382216;239.2962941849;;177.3279617781;
1998-06-18;116.2832608329;132.4951537177;239.7586386672;;178.0987557823;
1998-06-19;116.3355974592;132.6464687008;240.1549339377;;178.5068231962;
1998-06-22;116.3355974592;132.7032401904;240.2870323613;;178.6881864913;
1998-06-23;116.3268746882;132.7600116813;240.5512292083;;179.1415947291;
1998-06-24;116.3094291461;132.7032401904;240.353081573;;178.8242089626;
1998-06-25;116.2745380619;132.6086966982;240.2870323613;;178.8242089626;
1998-06-26;116.2658152908;132.6275826989;240.4191307848;;179.2322763766;
1998-06-29;116.2658152908;132.6086966982;240.2209831495;;178.9148906102;
1998-06-30;116.3268746882;132.778897682;240.61727842;;179.3229580242;
1998-07-01;116.3966568565;132.9302126651;240.7493768435;;179.2322763766;
1998-07-02;116.4228251697;132.9869841559;241.0135736906;;179.7310254381;
1998-07-03;;;;;;
1998-07-06;116.4664390249;133.1194131371;241.3438197493;;180.1390928521;
1998-07-07;116.4228251697;132.9869841559;241.0135736906;;179.5950029668;
1998-07-08;116.4053796276;132.9869841559;240.881475267;;179.0962539053;
1998-07-09;116.483884567;133.1760711417;241.3438197493;;179.5950029668;
1998-07-10;116.4664390249;133.1571851398;241.2777705376;;179.3682988479;
1998-07-13;116.3879340855;132.8924406625;240.5512292083;;178.2347782536;
1998-07-14;116.3617657723;132.7977836839;240.1549339377;;177.6453475445;
1998-07-15;116.3792113144;132.8356691728;240.2870323613;;177.7360291921;
1998-07-16;116.3268746882;132.6843541897;240.0228355142;;177.3279617781;
1998-07-17;116.3355974592;132.6843541897;239.9567863025;;177.1012576593;
1998-07-20;116.3966568565;132.7977836839;240.353081573;;177.8267108396;
1998-07-21;116.3792113144;132.7977836839;240.61727842;;178.6428456676;
1998-07-22;116.3617657723;132.7600116813;240.4851799965;;178.3708007249;
1998-07-23;116.3792113144;132.8167831709;240.7493768435;;178.9148906102;
1998-07-24;116.3617657723;132.7411256793;240.5512292083;;178.4614823725;
1998-07-27;116.3530430013;132.7221261924;240.4191307848;;178.0080741347;
1998-07-28;116.3617657723;132.7032401904;240.2209831495;;177.4639842494;
1998-07-29;116.291983604;132.5141532047;239.824687879;;177.146598483;
1998-07-30;116.3094291461;132.5519252073;240.0228355142;;177.8267108396;
1998-07-31;116.300706375;132.5330392066;240.0228355142;;177.8720516634;
1998-08-03;116.4053796276;132.8167831709;240.7493768435;;178.960231434;
1998-08-04;116.4577162539;132.949098667;241.0796229023;;179.2776172004;
1998-08-05;116.5187756512;133.0437556456;241.2117213258;;179.2322763766;
1998-08-06;116.5274984222;133.0247561586;241.0796229023;;178.7788681389;
1998-08-07;116.6408944459;133.3463856118;241.8722134434;;179.6856846143;
1998-08-10;116.5972805906;133.3085001229;241.8061642316;;179.7310254381;
1998-08-11;116.6932310721;133.5354725976;242.2685087139;;180.2751153234;
1998-08-12;116.6321716748;133.4409291053;242.0703610786;;180.0030703808;
1998-08-13;116.5536667354;133.2707281202;241.6740658081;;179.4136396717;
1998-08-14;116.5885578196;133.3841576145;242.0043118669;;180.2751153234;
1998-08-17;116.6408944459;133.4787011079;242.0043118669;;180.0484112045;
1998-08-18;116.6060033617;133.3841576145;241.9382626551;;179.9123887332;
1998-08-19;116.6147261327;133.3841576145;241.9382626551;;179.8217070857;
1998-08-20;116.658339988;133.5733580865;242.4666563491;;180.6831827374;
1998-08-21;116.8066270958;133.9516455442;243.3252961019;;181.4539767415;
1998-08-24;116.84151818;134.1786180189;243.7215913725;;181.4539767415;
1998-08-25;116.9635458752;134.4997497272;244.3817256936;;182.0897013847;
1998-08-26;117.0158434589;134.6885440872;244.9758465827;;182.4983815125;
1998-08-27;117.2511825854;135.1229297505;246.2301017929;;183.3611506712;
1998-08-28;117.3993590724;135.3306941944;246.6921958177;;183.5881951867;
1998-08-31;117.46037292;135.4817750066;247.418343571;;184.5417821515;
1998-09-01;117.4865217119;135.4439481482;247.3523301389;;184.0876931206;
1998-09-02;117.3296289609;135.1417865238;246.8242226819;;183.9060575083;
1998-09-03;117.4080753364;135.4062346005;247.418343571;;184.6325999577;
1998-09-04;117.3819265445;135.4439481482;247.6163838673;;185.0412800855;
1998-09-07;;;;;;
1998-09-08;117.4342241282;135.5383453288;247.3523301388;;184.0422842176;
1998-09-09;117.7131445744;136.2560358421;248.8706390775;;185.5407780195;
1998-09-10;118.2012553553;137.5023958876;251.8412435227;;187.856632077;
1998-09-11;117.939767437;136.9170427226;250.5209748804;;186.5851827905;
1998-09-14;117.8700373254;136.8415023165;250.3229345841;;186.2673204689;
1998-09-15;117.8003072139;136.7092782788;249.9928674235;;185.5861869226;
1998-09-16;117.8090234778;136.7848186849;250.4549614483;;186.4943649843;
1998-09-17;117.9223349091;137.1246938571;251.5771897943;;187.0846807245;
1998-09-18;118.1053764519;137.615763152;252.8974584366;;187.6749964646;
1998-09-21;118.0356463404;137.5779362937;252.9634718687;;187.7658142708;
1998-09-22;117.9049023812;137.2002342632;252.1052972512;;187.6749964646;
1998-09-23;118.1228089798;137.7290171059;253.0954987329;;188.1744943986;
1998-09-24;118.2884179948;138.1067191364;253.9536733505;;188.4923567202;
1998-09-25;118.2971342587;138.2389431742;254.4157673753;;188.6285834295;
1998-09-28;118.2971342587;138.2389431742;254.283740511;;188.2199033017;
1998-09-29;118.262269203;138.2012296264;254.4817808074;;188.9918546542;
1998-09-30;118.6022034968;138.9376636036;256.528197203;;191.0352552932;
1998-10-01;118.9072727349;139.6553541169;258.3765733022;;192.7607936105;
1998-10-02;118.889840207;139.5419868524;258.3105598701;;193.3511093507;
1998-10-05;119.1687606532;140.1652801852;260.0269091051;;195.6669634082;
1998-10-06;118.9944353743;139.730894523;258.9706941913;;194.8950120557;
1998-10-07;118.9247052628;139.3153656341;257.3203583884;;193.3057004476;
1998-10-08;118.8288263594;138.2577999486;253.689619622;;189.0826724604;
1998-10-09;118.5237571213;137.3136015276;250.5209748804;;184.9504622793;
1998-10-12;;;;;;
1998-10-13;118.6806498723;137.899068002;251.3791494979;;185.4953691164;
1998-10-14;118.7765287757;138.6166452047;253.8216464862;;187.9020409801;
1998-10-15;118.6806498723;138.5599615731;253.8216464862;;187.0846807245;
1998-10-16;119.2820720845;139.730894523;256.2641434745;;189.2643080727;
1998-10-19;119.1861931811;139.7120377485;256.0661031782;;188.6285834295;
1998-10-20;118.9770028464;139.3153656341;255.0759016964;;187.0392718214;
1998-10-21;118.8375426233;139.0321740936;254.5477942395;;186.7214094998;
1998-10-22;118.7678125118;138.7677260169;254.1517136468;;185.9040492442;
1998-10-23;118.6806498723;138.3711672131;252.9634718687;;185.1775067948;
1998-10-26;118.5847709689;138.2012296264;253.2275255972;;186.7214094998;
1998-10-27;118.8288263594;138.8244096497;254.6798211037;;188.0836765924;
1998-10-28;118.8549751512;139.1077144997;255.2079285607;;187.9928587862;
1998-10-29;118.889840207;139.3909060402;255.9340763139;;188.6285834295;
1998-10-30;118.6283522886;138.5599615731;254.1517136468;;187.3117252399;
1998-11-02;118.262269203;137.8423843704;252.3693509797;;185.2229156979;
1998-11-03;118.3232830506;137.9179247765;252.4353644118;;185.5861869226;
1998-11-04;118.0007812846;137.0869803093;250.5209748804;;184.0422842176;
1998-11-05;117.9223349091;136.9736130448;250.256921152;;184.2239198299;
1998-11-06;117.6695632547;136.3882598799;248.5405719169;;182.4983815125;
1998-11-09;117.7480096302;136.6148810982;249.6628002629;;184.4509643453;
1998-11-10;117.8526047976;136.7659619104;250.3889480162;;184.9958711824;
1998-11-11;;;;;;
1998-11-12;117.9746324928;137.0302966765;251.1150957695;;185.813231438;
1998-11-13;117.8874698533;136.8225322326;250.7190151768;;185.6315958256;
1998-11-16;117.8526047976;136.7469918265;250.3889480162;;184.9958711824;
1998-11-17;117.8874698533;136.7469918265;250.1248942877;;184.4509643453;
1998-11-18;117.7654421581;136.5393406921;250.256921152;;185.7678225349;
1998-11-19;117.6869957826;136.2371790677;249.8608405593;;185.7678225349;
1998-11-20;117.7392933663;136.369289796;250.3889480162;;186.3581382751;
1998-11-23;117.7305841945;136.369289796;249.9939089186;;185.311693651;
1998-11-24;117.6609108202;136.2752053183;249.928069069;;185.6301767974;
1998-11-25;117.6957475073;136.2564110106;249.8622292194;;186.4036358674;
1998-11-26;;;;;;
1998-11-27;117.7741300534;136.4257856557;250.1255886178;;186.9041093833;
1998-11-30;118.0179868634;137.0658085572;251.4423856097;;188.678515485;
1998-12-01;118.2270069862;137.4986423263;252.5616630529;;189.1334914086;
1998-12-02;118.4273179373;138.1009636757;253.9442998944;;189.6794625168;
1998-12-03;118.3924812502;138.063375059;253.8126201952;;189.5429697397;
1998-12-04;118.1921702991;137.555138186;252.8250224513;;188.542022708;
1998-12-07;117.9657318327;137.0093126974;251.5082254593;;187.8595588227;
1998-12-08;118.113787753;137.4045578486;252.7591826017;;189.3609793703;
1998-12-09;118.2444253298;137.7622143843;253.7467803456;;190.1799360327;
1998-12-10;118.2966803605;137.9127947216;254.1418194432;;190.088940848;
1998-12-11;118.1660427838;137.4986423263;253.0883818497;;188.7695106697;
1998-12-14;118.2444253298;137.7622143843;253.4834209472;;189.3609793703;
1998-12-15;118.1050785813;137.3669692319;252.6933427521;;188.0870467844;
1998-12-16;118.2879711887;137.6681299066;253.4834209472;;188.8605058544;
1998-12-17;118.2705528452;137.6681299066;253.4834209472;;188.8150082621;
1998-12-18;118.1834611273;137.5175495693;253.2200615488;;188.5875203003;
