;index;yield;price;bidask spread;du;coupon;duration;modified duration;dv01;pnl;vna;volume;open interest;convexity;maturity;bond code;reference date
0;0;0.05224085285529227;3932.8634;3.591062999999849;656;0.0;2.4158520488087865;2.280448100341014;-0.8968690869430702;2.5063780000000406;3776.091413;39613;;3.83435895772739;2024-08-15;BRSTNCNTB096;2022-01-03
1;1;0.055086530392160375;4059.690982;0.0;5853;0.0;16.580427234151763;12.43162145551172;-5.046854151457865;-2.2501170000000457;3776.091413;0;;113.79721710228141;2045-05-15;BRSTNCNTB0A6;2022-01-03
2;2;0.05298669173161853;4063.444417;0.0;3347;0.0;10.416367105013482;8.964642795020074;-3.6427327715823594;-6.345065999999861;3776.091413;0;;53.80942881557976;2035-05-15;BRSTNCNTB0O7;2022-01-03
3;3;0.05258026040530828;4057.727414;21.163080999999693;2157;0.0;7.095376878841083;6.4016612851923895;-2.597619649206763;-8.158640000000105;3776.091413;0;;26.965289371021377;2030-08-15;BRSTNCNTB3B8;2022-01-03
4;4;0.05404762723473623;4131.062886;13.525958999999602;4666;0.0;13.648016747220515;10.891777352330484;-4.499461718278781;3.054167999999663;3776.091413;52047;;84.55215890493687;2040-08-15;BRSTNCNTB3C6;2022-01-03
5;5;0.05487797082181244;4151.684121;33.84406399999989;7168;0.0;19.501163225501536;13.509696881910529;-5.608799402415116;-8.039017000000058;3776.091413;0;;142.3676714703419;2050-08-15;BRSTNCNTB3D4;2022-01-03
6;6;0.05589587682623679;3871.539675;2.8811580000001413;154;0.0;0.597376315094355;0.5654103360319928;-0.2189008548602942;4.936149999999998;3776.091413;240698;;0.4306056792662442;2022-08-15;BRSTNCNTB3Y0;2022-01-03
7;7;0.05623218196675323;3827.06487;3.1597389999997176;340;0.0;1.309013096856065;1.2376505225944605;-0.47365688363584013;4.316412000000128;3776.091413;0;;1.3665688402665401;2023-05-15;BRSTNCNTB4O9;2022-01-03
8;8;0.05471591812626253;4124.481158;69.6332480000001;8357;0.0;22.26738174134629;14.585257188884217;-6.0156618460137;-12.115859000000455;3776.091413;0;;169.7724704064737;2055-05-17;BRSTNCNTB4Q4;2022-01-03
9;9;0.05161285594749476;3989.878604;13.046395999999731;1159;0.0;4.087714518514851;3.818026665639928;-1.523346290273821;-8.467551000000185;3776.091413;12530;;9.798828710226282;2026-08-17;BRSTNCNTB4U6;2022-01-03
10;10;0.05235756875300882;4022.643749;2.7640989999999874;1659;0.0;5.637279215886263;5.180871574094156;-2.0840800651901645;-7.571604000000207;3776.091413;0;;17.653724097660454;2028-08-15;BRSTNCNTB4X0;2022-01-03
11;11;0.0521676123865736;3898.081822;17.12457399999994;842;0.0;3.0862194909967413;2.908588573225061;-1.1337916244965527;-4.717139999999745;3776.091413;13356;;5.853511772181549;2025-05-15;BRSTNCNTB633;2022-01-03
12;0;0.05349089494323978;3923.540944;21.525728999999956;655;0.0;2.411883794840533;2.2735993995378925;-0.8920560334340735;-9.32245600000033;3777.10631;738021;;3.814168015105088;2024-08-15;BRSTNCNTB096;2022-01-04
13;1;0.055294181154275396;4051.184475;28.045014000000265;5852;0.0;16.576458980183514;12.412696306577416;-5.028612257009627;-8.506507000000056;3777.10631;11124;;113.54129534106652;2045-05-15;BRSTNCNTB0A6;2022-01-04
14;2;0.053515230636212587;4046.176032;54.85869200000025;3346;0.0;10.41239885104523;8.946473120532236;-3.619900511122978;-17.268385000000308;3777.10631;60177;;53.64141608933084;2035-05-15;BRSTNCNTB0O7;2022-01-04
15;3;0.05301770483087866;4048.302543;36.509509999999864;2156;0.0;7.0914086248728285;6.39222913965144;-2.5877677481489627;-9.424871000000167;3777.10631;92634;;26.901052457167793;2030-08-15;BRSTNCNTB3B8;2022-01-04
16;4;0.05420911327251443;4125.778547;41.26111000000037;4665;0.0;13.644048493252264;10.879863162973237;-4.488790603209054;-5.284338999999818;3777.10631;158867;;84.41573910216324;2040-08-15;BRSTNCNTB3C6;2022-01-04
17;5;0.05523101461817376;4133.948428;51.062700999999834;7167;0.0;19.49719497153328;13.469875748254795;-5.568377167485323;-17.735693000000538;3777.10631;51405;;141.74679005796096;2050-08-15;BRSTNCNTB3D4;2022-01-04
18;6;0.05595371364087972;3873.290322;8.083008000000063;153;0.0;0.5934080611261009;0.5616210368013318;-0.21753213264742044;1.7506469999998444;3777.10631;455047;;0.42666117864546277;2022-08-15;BRSTNCNTB3Y0;2022-01-04
19;7;0.057981641905589604;3820.675231;8.07167599999957;339;0.0;1.3050448428878112;1.2318014987989008;-0.4706313475969637;-6.389638999999988;3777.10631;799973;;1.355584872769268;2023-05-15;BRSTNCNTB4O9;2022-01-04
20;8;0.05506193154396345;4105.72589;72.81505500000048;8356;0.0;22.26341348737805;14.53766493286664;-5.968766729501567;-18.755267999999887;3777.10631;17317;;168.93641688220015;2055-05-17;BRSTNCNTB4Q4;2022-01-04
21;9;0.05246837039009902;3978.750907;16.925212999999985;1158;0.0;4.083746264546598;3.8099640440808256;-1.5158897896023973;-11.127696999999898;3777.10631;528374;;9.763049221990263;2026-08-17;BRSTNCNTB4U6;2022-01-04
22;10;0.05303035332595628;4010.554142;38.722894;1658;0.0;5.633310961918009;5.17140945418231;-2.0740217606448823;-12.089606999999887;3777.10631;217118;;17.599831025075037;2028-08-15;BRSTNCNTB4X0;2022-01-04
23;11;0.053260388129513836;3887.564006;17.442677000000003;841;0.0;3.082251237028487;2.9012760245571845;-1.1278896244539283;-10.517816000000039;3777.10631;629153;;5.827339544460227;2025-05-15;BRSTNCNTB633;2022-01-04
24;0;0.05449193689211487;3916.502734;17.34876600000007;654;0.0;2.407915540872279;2.267376806605825;-0.8880187462079903;-7.038209999999708;3778.121479;374324;;3.7960167049312594;2024-08-15;BRSTNCNTB096;2022-01-05
25;1;0.055701418548354975;4032.732863;23.016315999999733;5851;0.0;16.57249072621526;12.379221251243571;-4.992209235823793;-18.45161199999984;3778.121479;186959;;113.08688238888001;2045-05-15;BRSTNCNTB0A6;2022-01-05
26;2;0.05433660997002017;4018.512014;7.431564999999864;3345;0.0;10.408430597076972;8.920336691996352;-3.5846480165712364;-27.664017999999942;3778.121479;26566;;53.400567401313126;2035-05-15;BRSTNCNTB0O7;2022-01-05
27;3;0.05397661543719427;4025.509095;36.32285899999988;2155;0.0;7.0874403709045755;6.376058785919759;-2.566688263297465;-22.7934479999999;3778.121479;239347;;26.79140001087571;2030-08-15;BRSTNCNTB3B8;2022-01-05
28;4;0.054659478281429696;4107.603896;13.982828000000154;4664;0.0;13.640080239284007;10.853381334956367;-4.458139145624045;-18.174651000000267;3778.121479;342268;;84.11225380475659;2040-08-15;BRSTNCNTB3C6;2022-01-05
29;5;0.05573556681946612;4107.989265;39.59849099999974;7166;0.0;19.493226717565026;13.41468370998665;-5.510737667399553;-25.959162999999535;3778.121479;116011;;140.88502770954267;2050-08-15;BRSTNCNTB3D4;2022-01-05
30;6;0.055346810607411076;3876.481093;3.4532029999995757;152;0.0;0.5894398071578468;0.5581875386519544;-0.2163803439932508;3.1907710000000407;3778.121479;1242286;;0.42326765446164444;2022-08-15;BRSTNCNTB3Y0;2022-01-05
31;7;0.05808247281820884;3822.0837;10.404946999999993;338;0.0;1.301076588919557;1.2279307144688674;-0.46932539685008123;1.4084689999999682;3778.121479;1055526;;1.3489380334749532;2023-05-15;BRSTNCNTB4O9;2022-01-05
32;8;0.05573495088712308;4067.83539;66.86141599999974;8355;0.0;22.25944523340979;14.448935288688867;-5.8775890315148445;-37.89049999999952;3778.121479;51966;;167.37185925656158;2055-05-17;BRSTNCNTB4Q4;2022-01-05
33;9;0.0534269756011173;3966.139694;79.69191799999999;1157;0.0;4.079778010578343;3.8013976416577697;-1.5076874079256868;-12.611213000000134;3778.121479;1405208;;9.725044483714672;2026-08-17;BRSTNCNTB4U6;2022-01-05
34;10;0.05397994999185173;3992.828344;30.77657700000009;1657;0.0;5.629342707949755;5.1596186474321994;-2.0601471579698227;-17.72579799999994;3778.121479;381955;;17.532735241833866;2028-08-15;BRSTNCNTB4X0;2022-01-05
35;11;0.054273204943049866;3878.018789;31.626654999999573;840;0.0;3.078282983060234;2.894236222292788;-1.1223902449855814;-9.545216999999866;3778.121479;565206;;5.80225544274825;2025-05-15;BRSTNCNTB633;2022-01-05
36;12;0.054091985434282217;4048.468739;0.14785699999993085;2659;0.0;8.493749573548062;7.478419954595544;-3.0276149403293857;0.0;3778.121479;0;;37.246312282028;2032-08-16;BRSTNCNTB674;2022-01-05
37;0;0.05505116303512953;3913.424773;17.138386000000082;653;0.0;2.403947286904025;2.2622456241183;-0.8853128068035403;-3.0779609999999593;3779.136922;848346;;3.7813671407796754;2024-08-15;BRSTNCNTB096;2022-01-06
38;1;0.05627712937305925;4006.08921;49.8052459999999;5850;0.0;16.568522472247007;12.333509495000722;-4.940913930935494;-26.643653000000086;3779.136922;245665;;112.46628852700488;2045-05-15;BRSTNCNTB0A6;2022-01-06
39;2;0.05541473888325092;3982.035004;50.625318000000334;3344;0.0;10.404462343108717;8.887228769186951;-3.5389256047458275;-36.477010000000064;3779.136922;119160;;53.096440512303296;2035-05-15;BRSTNCNTB0O7;2022-01-06
40;3;0.054681735845750874;4009.388397;41.20393000000013;2154;0.0;7.0834721169363215;6.363182397494771;-2.551246967251018;-16.12069799999972;3779.136922;1013109;;26.704186545461845;2030-08-15;BRSTNCNTB3B8;2022-01-06
41;4;0.0556272257857382;4066.748137;53.21489799999972;4663;0.0;13.636111985315754;10.800849490802392;-4.392433454473803;-40.85575899999958;3779.136922;411456;;83.51096411687996;2040-08-15;BRSTNCNTB3C6;2022-01-06
42;5;0.05629024467895062;4079.582086;54.53672499999993;7165;0.0;19.489258463596773;13.354524106529537;-5.448087731205305;-28.40717900000027;3779.136922;151429;;139.94689059464497;2050-08-15;BRSTNCNTB3D4;2022-01-06
43;6;0.055488053689579556;3878.048272;3.2462789999999586;151;0.0;0.5854715531895929;0.5543523501599922;-0.21498051736170964;1.5671790000001238;3779.136922;782715;;0.41928145403801026;2022-08-15;BRSTNCNTB3Y0;2022-01-06
44;7;0.057857835844698974;3825.019423;7.097218999999768;337;0.0;1.2971083349513028;1.2244468865835272;-0.468353312361387;2.9357230000000527;3779.136922;1078947;;1.3431464992421238;2023-05-15;BRSTNCNTB4O9;2022-01-06
45;8;0.05628756056012107;4037.524071;71.53906200000029;8354;0.0;22.255476979441532;14.375691375878999;-5.8042199967378565;-30.311319000000367;3779.136922;277942;;166.08522923956303;2055-05-17;BRSTNCNTB4Q4;2022-01-06
46;9;0.054044847795523196;3958.729066;20.61870399999998;1156;0.0;4.07580975661009;3.7945452593750972;-1.5021576610540706;-7.410628000000088;3779.136922;1565196;;9.694909811948706;2026-08-17;BRSTNCNTB4U6;2022-01-06
47;10;0.05452950783413532;3983.437064;54.07567000000017;1656;0.0;5.625374453981501;5.151216626349543;-2.0519547234093807;-9.391279999999824;3779.136922;657242;;17.485091121230845;2028-08-15;BRSTNCNTB4X0;2022-01-06
48;11;0.054897162875609834;3872.885971;32.95029499999964;839;0.0;3.074314729091979;2.8884615092336174;-1.1186682056884365;-5.132818000000043;3779.136922;922772;;5.781995721124182;2025-05-15;BRSTNCNTB633;2022-01-06
49;12;0.05495171032228116;4024.486049;0.14785699999993085;2658;0.0;8.489781319579807;7.458700532120239;-3.001743623518678;-23.98268999999982;3779.136922;0;;37.09296740417033;2032-08-16;BRSTNCNTB674;2022-01-06
50;0;0.05647777007930489;3902.724086;27.481709000000137;652;0.0;2.399979032935771;2.2550060003728873;-0.8800666231729792;-10.700687000000016;3780.152637;1358196;;3.76007306366241;2024-08-15;BRSTNCNTB096;2022-01-07
51;1;0.05685882317037754;3979.442284;55.133526000000074;5849;0.0;16.564554218278747;12.287429492803184;-4.889711648532966;-26.646925999999894;3780.152637;102337;;111.84184825412788;2045-05-15;BRSTNCNTB0A6;2022-01-07
52;2;0.05605467776208923;3961.395835;71.1991750000002;3343;0.0;10.400494089140468;8.866061298092632;-3.5121978299118837;-20.639169000000038;3780.152637;445546;;52.902148763088306;2035-05-15;BRSTNCNTB0O7;2022-01-07
53;3;0.05525349415067555;3996.762943;54.067523000000165;2153;0.0;7.079503862968067;6.352037363904547;-2.5387587548605097;-12.62545399999999;3780.152637;218829;;26.628779016640273;2030-08-15;BRSTNCNTB3B8;2022-01-07
54;4;0.05625403749947609;4041.312042;96.964696;4662;0.0;13.6321437313475;10.765536829070074;-4.350689362591538;-25.436095000000023;3780.152637;58078;;83.10790886314328;2040-08-15;BRSTNCNTB3C6;2022-01-07
55;5;0.05688403192266884;4049.409129;98.58260100000007;7164;0.0;19.485290209628516;13.290553992587375;-5.381889066705071;-30.17295699999977;3780.152637;109807;;138.95094112993533;2050-08-15;BRSTNCNTB3D4;2022-01-07
