;id;time_stamp;contract;maturity_code;open_interest_open;open_interest_close;number_of_trades;trading_volume;financial_volume;previous_settlement;indexed_settlement;opening_price;minimum_price;maximum_price;average_price;last_price;settlement_price;last_bid;last_offer
4879;471392;2009-01-02;DAP;G09;0;0;0;0;0.0;98949.74;99000.79;0.0;0.0;0.0;0.0;0.0;98974.61;0.0;0.0
4880;471393;2009-01-02;DAP;K09;10;10;0;0;0.0;97295.96;97380.99;0.0;0.0;0.0;0.0;0.0;97355.24;0.0;0.0
4881;471394;2009-01-02;DAP;Q09;0;0;0;0;0.0;95540.82;95571.86;0.0;0.0;0.0;0.0;0.0;95546.59;0.0;0.0
4882;471395;2009-01-02;DAP;X09;0;0;0;0;0.0;93813.4;93806.06;0.0;0.0;0.0;0.0;0.0;93781.25;0.0;0.0
4883;471396;2009-01-02;DAP;G10;0;0;0;0;0.0;92060.88;92037.14;0.0;0.0;0.0;0.0;0.0;92012.8;0.0;0.0
4884;471397;2009-01-02;DAP;Q10;2450;2450;0;0;0.0;88553.38;88622.48;0.0;0.0;0.0;0.0;0.0;88599.05;0.0;0.0
4885;471398;2009-01-02;DAP;G11;0;0;0;0;0.0;85129.95;85319.01;0.0;0.0;0.0;0.0;0.0;85296.45;0.0;0.0
4886;471399;2009-01-02;DAP;K11;0;0;0;0;0.0;83559.54;83840.78;0.0;0.0;0.0;0.0;0.0;83818.61;0.0;0.0
4887;471400;2009-01-02;DAP;Q11;0;0;0;0;0.0;81917.23;82291.84;0.0;0.0;0.0;0.0;0.0;82270.08;0.0;0.0
4888;471401;2009-01-02;DAP;G12;0;0;0;0;0.0;78612.51;79204.75;0.0;0.0;0.0;0.0;0.0;79183.81;0.0;0.0
4889;471402;2009-01-02;DAP;Q12;10;10;0;0;0.0;75304.74;76160.48;0.0;0.0;0.0;0.0;0.0;76140.34;0.0;0.0
4890;471403;2009-01-02;DAP;K15;4350;4350;0;0;0.0;61841.41;62860.71;0.0;0.0;0.0;0.0;0.0;62844.09;0.0;0.0
4891;471404;2009-01-02;DAP;K17;0;0;0;0;0.0;54018.64;55105.01;0.0;0.0;0.0;0.0;0.0;55090.44;0.0;0.0
4892;471405;2009-01-05;DAP;G09;0;0;0;0;0.0;99000.79;98981.48;0.0;0.0;0.0;0.0;0.0;98955.42;0.0;0.0
4893;471406;2009-01-05;DAP;K09;10;10;0;0;0.0;97380.99;97351.01;0.0;0.0;0.0;0.0;0.0;97325.37;0.0;0.0
4894;471407;2009-01-05;DAP;Q09;0;0;0;0;0.0;95571.86;95645.82;0.0;0.0;0.0;0.0;0.0;95620.63;0.0;0.0
4895;471408;2009-01-05;DAP;X09;0;0;0;0;0.0;93806.06;93994.33;0.0;0.0;0.0;0.0;0.0;93969.58;0.0;0.0
4896;471409;2009-01-05;DAP;G10;0;0;0;0;0.0;92037.14;91923.74;0.0;0.0;0.0;0.0;0.0;91899.53;0.0;0.0
4897;471410;2009-01-05;DAP;Q10;2450;2450;0;0;0.0;88622.48;88692.82;0.0;0.0;0.0;0.0;0.0;88669.46;0.0;0.0
4898;471411;2009-01-05;DAP;G11;0;0;0;0;0.0;85319.01;85530.7;0.0;0.0;0.0;0.0;0.0;85508.18;0.0;0.0
4899;471412;2009-01-05;DAP;K11;0;0;0;0;0.0;83840.78;84081.02;0.0;0.0;0.0;0.0;0.0;84058.88;0.0;0.0
4900;471413;2009-01-05;DAP;Q11;0;0;0;0;0.0;82291.84;82562.75;0.0;0.0;0.0;0.0;0.0;82541.01;0.0;0.0
4901;471414;2009-01-05;DAP;G12;0;0;0;0;0.0;79204.75;79653.77;0.0;0.0;0.0;0.0;0.0;79632.79;0.0;0.0
4902;471415;2009-01-05;DAP;Q12;10;10;0;0;0.0;76160.48;77010.89;0.0;0.0;0.0;0.0;0.0;76990.61;0.0;0.0
4903;471416;2009-01-05;DAP;K15;4350;4350;0;0;0.0;62860.71;63557.4;0.0;0.0;0.0;0.0;0.0;63540.66;0.0;0.0
4904;471417;2009-01-05;DAP;K17;0;0;0;0;0.0;55105.01;55596.9;0.0;0.0;0.0;0.0;0.0;55582.26;0.0;0.0
4905;471418;2009-01-06;DAP;G09;0;0;0;0;0.0;98981.48;99005.4;0.0;0.0;0.0;0.0;0.0;98979.28;0.0;0.0
4906;471419;2009-01-06;DAP;K09;10;10;0;0;0.0;97351.01;97379.11;0.0;0.0;0.0;0.0;0.0;97353.42;0.0;0.0
4907;471420;2009-01-06;DAP;Q09;0;0;0;0;0.0;95645.82;95648.55;0.0;0.0;0.0;0.0;0.0;95623.32;0.0;0.0
4908;471421;2009-01-06;DAP;X09;0;0;0;0;0.0;93994.33;94010.03;0.0;0.0;0.0;0.0;0.0;93985.23;0.0;0.0
4909;471422;2009-01-06;DAP;G10;0;0;0;0;0.0;91923.74;92274.43;0.0;0.0;0.0;0.0;0.0;92250.09;0.0;0.0
4910;471423;2009-01-06;DAP;Q10;2450;2450;0;0;0.0;88692.82;88866.13;0.0;0.0;0.0;0.0;0.0;88842.68;0.0;0.0
4911;471424;2009-01-06;DAP;G11;0;0;0;0;0.0;85530.7;85574.9;0.0;0.0;0.0;0.0;0.0;85552.32;0.0;0.0
4912;471425;2009-01-06;DAP;K11;0;0;0;0;0.0;84081.02;84114.25;0.0;0.0;0.0;0.0;0.0;84092.06;0.0;0.0
4913;471426;2009-01-06;DAP;Q11;0;0;0;0;0.0;82562.75;82582.53;0.0;0.0;0.0;0.0;0.0;82560.74;0.0;0.0
4914;471427;2009-01-06;DAP;G12;0;0;0;0;0.0;79653.77;79565.45;0.0;0.0;0.0;0.0;0.0;79544.46;0.0;0.0
4915;471428;2009-01-06;DAP;Q12;10;10;0;0;0.0;77010.89;76641.22;0.0;0.0;0.0;0.0;0.0;76621.0;0.0;0.0
4916;471429;2009-01-06;DAP;K15;4350;4350;0;0;0.0;63557.4;63104.12;0.0;0.0;0.0;0.0;0.0;63087.47;0.0;0.0
4917;471430;2009-01-06;DAP;K17;0;0;0;0;0.0;55596.9;55297.78;0.0;0.0;0.0;0.0;0.0;55283.19;0.0;0.0
4918;471431;2009-01-07;DAP;G09;0;0;0;0;0.0;99005.4;99000.76;0.0;0.0;0.0;0.0;0.0;98974.61;0.0;0.0
4919;471432;2009-01-07;DAP;K09;10;10;0;0;0.0;97379.11;97428.69;0.0;0.0;0.0;0.0;0.0;97402.96;0.0;0.0
4920;471433;2009-01-07;DAP;Q09;0;0;0;0;0.0;95648.55;95395.65;0.0;0.0;0.0;0.0;0.0;95370.45;0.0;0.0
4921;471434;2009-01-07;DAP;X09;0;0;0;0;0.0;94010.03;93790.66;0.0;0.0;0.0;0.0;0.0;93765.89;0.0;0.0
4922;471435;2009-01-07;DAP;G10;0;0;0;0;0.0;92274.43;91961.06;0.0;0.0;0.0;0.0;0.0;91936.77;0.0;0.0
4923;471436;2009-01-07;DAP;Q10;2450;2450;0;0;0.0;88866.13;88675.05;0.0;0.0;0.0;0.0;0.0;88651.63;0.0;0.0
4924;471437;2009-01-07;DAP;G11;0;0;0;0;0.0;85574.9;85485.36;0.0;0.0;0.0;0.0;0.0;85462.78;0.0;0.0
4925;471438;2009-01-07;DAP;K11;0;0;0;0;0.0;84114.25;84052.34;0.0;0.0;0.0;0.0;0.0;84030.14;0.0;0.0
4926;471439;2009-01-07;DAP;Q11;0;0;0;0;0.0;82582.53;82548.52;0.0;0.0;0.0;0.0;0.0;82526.72;0.0;0.0
4927;471440;2009-01-07;DAP;G12;0;0;0;0;0.0;79565.45;79592.08;0.0;0.0;0.0;0.0;0.0;79571.06;0.0;0.0
4928;471441;2009-01-07;DAP;Q12;10;10;0;0;0.0;76641.22;76737.19;0.0;0.0;0.0;0.0;0.0;76716.92;0.0;0.0
4929;471442;2009-01-07;DAP;K15;4350;4350;0;0;0.0;63104.12;62943.56;0.0;0.0;0.0;0.0;0.0;62926.93;0.0;0.0
4930;471443;2009-01-07;DAP;K17;0;0;0;0;0.0;55297.78;54788.14;0.0;0.0;0.0;0.0;0.0;54773.67;0.0;0.0
4931;471444;2009-01-08;DAP;G09;0;0;0;0;0.0;99000.76;99186.04;0.0;0.0;0.0;0.0;0.0;98976.24;0.0;0.0
4932;471445;2009-01-08;DAP;K09;10;10;0;0;0.0;97428.69;97573.83;0.0;0.0;0.0;0.0;0.0;97367.44;0.0;0.0
4933;471446;2009-01-08;DAP;Q09;0;0;0;0;0.0;95395.65;95965.77;0.0;0.0;0.0;0.0;0.0;95762.78;0.0;0.0
4934;471447;2009-01-08;DAP;X09;0;0;0;0;0.0;93790.66;94110.77;0.0;0.0;0.0;0.0;0.0;93911.71;0.0;0.0
4935;471448;2009-01-08;DAP;G10;0;0;0;0;0.0;91961.06;92251.59;0.0;0.0;0.0;0.0;0.0;92056.46;0.0;0.0
4936;471449;2009-01-08;DAP;Q10;2450;2450;0;0;0.0;88675.05;88947.75;0.0;0.0;0.0;0.0;0.0;88759.61;0.0;0.0
4937;471450;2009-01-08;DAP;G11;0;0;0;0;0.0;85485.36;85734.85;0.0;0.0;0.0;0.0;0.0;85553.5;0.0;0.0
4938;471451;2009-01-08;DAP;K11;0;0;0;0;0.0;84052.34;84285.35;0.0;0.0;0.0;0.0;0.0;84107.07;0.0;0.0
4939;471452;2009-01-08;DAP;Q11;0;0;0;0;0.0;82548.52;82767.21;0.0;0.0;0.0;0.0;0.0;82592.14;0.0;0.0
4940;471453;2009-01-08;DAP;G12;0;0;0;0;0.0;79592.08;79807.7;0.0;0.0;0.0;0.0;0.0;79638.89;0.0;0.0
4941;471454;2009-01-08;DAP;Q12;10;10;0;0;0.0;76737.19;77009.04;0.0;0.0;0.0;0.0;0.0;76846.15;0.0;0.0
4942;471455;2009-01-08;DAP;K15;4350;4350;0;0;0.0;62943.56;62748.59;0.0;0.0;0.0;0.0;0.0;62615.86;0.0;0.0
4943;471456;2009-01-08;DAP;K17;0;0;0;0;0.0;54788.14;54701.32;0.0;0.0;0.0;0.0;0.0;54585.61;0.0;0.0
