;id;time_stamp;contract;maturity_code;open_interest_open;open_interest_close;number_of_trades;trading_volume;financial_volume;previous_settlement;indexed_settlement;opening_price;minimum_price;maximum_price;average_price;last_price;settlement_price;last_bid;last_offer
10504;477017;2011-01-03;DAP;G11;0;0;0;0;0.0;99531.9;99551.38;0.0;0.0;0.0;0.0;0.0;99537.77;0.0;0.0
10505;477018;2011-01-03;DAP;K11;0;0;0;0;0.0;98346.22;98392.34;0.0;0.0;0.0;0.0;0.0;98378.89;0.0;0.0
10506;477019;2011-01-03;DAP;Q11;0;0;0;0;0.0;97019.36;97094.98;0.0;0.0;0.0;0.0;0.0;97081.71;0.0;0.0
10507;477020;2011-01-03;DAP;X11;530;530;0;0;0.0;95396.35;95479.15;0.0;0.0;0.0;0.0;0.0;95466.1;0.0;0.0
10508;477021;2011-01-03;DAP;G12;0;0;0;0;0.0;93779.22;93866.55;0.0;0.0;0.0;0.0;0.0;93853.72;0.0;0.0
10509;477022;2011-01-03;DAP;Q12;810;810;0;0;0.0;90882.5;90986.14;0.0;0.0;0.0;0.0;0.0;90973.7;0.0;0.0
10510;477023;2011-01-03;DAP;K13;3760;3760;0;0;0.0;86821.88;86966.9;0.0;0.0;0.0;0.0;0.0;86955.01;0.0;0.0
10511;477024;2011-01-03;DAP;V14;0;0;0;0;0.0;79967.59;79922.85;0.0;0.0;0.0;0.0;0.0;79911.93;0.0;0.0
10512;477025;2011-01-03;DAP;K15;945;945;0;0;0.0;77467.65;77461.19;0.0;0.0;0.0;0.0;0.0;77450.6;0.0;0.0
10513;477026;2011-01-03;DAP;K17;690;690;0;0;0.0;69703.34;69683.44;0.0;0.0;0.0;0.0;0.0;69673.92;0.0;0.0
10514;477027;2011-01-04;DAP;G11;0;0;0;0;0.0;99551.38;99558.51;0.0;0.0;0.0;0.0;0.0;99544.89;0.0;0.0
10515;477028;2011-01-04;DAP;K11;0;0;0;0;0.0;98392.34;98403.3;0.0;0.0;0.0;0.0;0.0;98389.84;0.0;0.0
10516;477029;2011-01-04;DAP;Q11;0;0;0;0;0.0;97094.98;97112.97;0.0;0.0;0.0;0.0;0.0;97099.69;0.0;0.0
10517;477030;2011-01-04;DAP;X11;530;530;0;0;0.0;95479.15;95499.48;0.0;0.0;0.0;0.0;0.0;95486.42;0.0;0.0
