;id;time_stamp;contract;maturity_code;open_interest_open;open_interest_close;number_of_trades;trading_volume;financial_volume;previous_settlement;indexed_settlement;opening_price;minimum_price;maximum_price;average_price;last_price;settlement_price;last_bid;last_offer
3325;469838;2007-06-01;DAP;Q10;12725;12725;0;0;0.0;81717.89;81807.29;0.0;0.0;0.0;0.0;0.0;81776.43;0.0;0.0
3326;469839;2007-06-01;DAP;K15;4000;4000;0;0;0.0;62137.04;62100.04;0.0;0.0;0.0;0.0;0.0;62076.61;0.0;0.0
3327;469840;2007-06-04;DAP;Q10;12725;12725;0;0;0.0;81807.26;81715.17;0.0;0.0;0.0;0.0;0.0;81684.37;0.0;0.0
3328;469841;2007-06-04;DAP;K15;4000;4000;0;0;0.0;62100.01;62063.06;0.0;0.0;0.0;0.0;0.0;62039.67;0.0;0.0
3329;469842;2007-06-05;DAP;Q10;12725;12725;0;0;0.0;81715.2;81665.08;0.0;0.0;0.0;0.0;0.0;81634.25;0.0;0.0
3330;469843;2007-06-05;DAP;K15;4000;4000;0;0;0.0;62063.08;61887.57;0.0;0.0;0.0;0.0;0.0;61864.2;0.0;0.0
3331;469844;2007-06-06;DAP;Q10;12725;12725;0;0;0.0;81611.82;81462.41;0.0;0.0;0.0;0.0;0.0;81484.86;0.0;0.0
3332;469845;2007-06-06;DAP;K15;4000;4000;0;0;0.0;61847.2;61540.46;0.0;0.0;0.0;0.0;0.0;61557.42;0.0;0.0
3333;469846;2007-06-08;DAP;Q10;12725;12725;0;0;0.0;81512.25;81594.03;0.0;0.0;0.0;0.0;0.0;81568.06;0.0;0.0
3334;469847;2007-06-08;DAP;K15;4000;4000;0;0;0.0;61578.11;61584.1;0.0;0.0;0.0;0.0;0.0;61564.5;0.0;0.0
3335;469848;2007-06-11;DAP;Q10;12725;12725;0;0;0.0;81594.03;81721.02;0.0;0.0;0.0;0.0;0.0;81695.01;0.0;0.0
3336;469849;2007-06-11;DAP;K15;4000;4000;0;0;0.0;61584.1;61682.96;0.0;0.0;0.0;0.0;0.0;61663.33;0.0;0.0
3337;469850;2007-06-12;DAP;Q10;12725;12725;0;0;0.0;81721.02;81701.84;0.0;0.0;0.0;0.0;0.0;81675.86;0.0;0.0
3338;469851;2007-06-12;DAP;K15;4000;4000;0;0;0.0;61682.96;61369.57;0.0;0.0;0.0;0.0;0.0;61350.05;0.0;0.0
3339;469852;2007-06-13;DAP;Q10;12725;12725;0;0;0.0;81701.84;81408.99;0.0;0.0;0.0;0.0;0.0;81383.1;0.0;0.0
3340;469853;2007-06-13;DAP;K15;4000;4000;0;0;0.0;61369.57;60967.67;0.0;0.0;0.0;0.0;0.0;60948.28;0.0;0.0
3341;469854;2007-06-14;DAP;Q10;12725;12725;0;0;0.0;81408.99;81792.38;0.0;0.0;0.0;0.0;0.0;81766.4;0.0;0.0
3342;469855;2007-06-14;DAP;K15;4000;4000;0;0;0.0;60967.67;61704.08;0.0;0.0;0.0;0.0;0.0;61684.48;0.0;0.0
3343;469856;2007-06-15;DAP;Q10;12725;12725;0;0;0.0;81792.39;82336.27;0.0;0.0;0.0;0.0;0.0;82310.11;0.0;0.0
3344;469857;2007-06-15;DAP;K15;4000;4000;0;0;0.0;61704.08;62438.47;0.0;0.0;0.0;0.0;0.0;62418.64;0.0;0.0
3345;469858;2007-06-18;DAP;Q10;12725;12725;0;0;0.0;82342.01;82450.38;0.0;0.0;0.0;0.0;0.0;82418.4;0.0;0.0
3346;469859;2007-06-18;DAP;K15;4000;4000;0;0;0.0;62442.83;62593.57;0.0;0.0;0.0;0.0;0.0;62569.29;0.0;0.0
3347;469860;2007-06-19;DAP;Q10;12725;12725;0;0;0.0;82450.39;82490.17;0.0;0.0;0.0;0.0;0.0;82458.17;0.0;0.0
3348;469861;2007-06-19;DAP;K15;4000;4000;0;0;0.0;62593.57;62697.91;0.0;0.0;0.0;0.0;0.0;62673.59;0.0;0.0
3349;469862;2007-06-20;DAP;Q10;12725;12725;0;0;0.0;82490.17;82437.12;0.0;0.0;0.0;0.0;0.0;82405.17;0.0;0.0
3350;469863;2007-06-20;DAP;K15;4000;4000;0;0;0.0;62697.91;62522.95;0.0;0.0;0.0;0.0;0.0;62498.72;0.0;0.0
3351;469864;2007-06-21;DAP;Q10;12725;12725;0;0;0.0;82437.12;82452.51;0.0;0.0;0.0;0.0;0.0;82420.56;0.0;0.0
3352;469865;2007-06-21;DAP;K15;4000;4000;0;0;0.0;62522.95;62395.04;0.0;0.0;0.0;0.0;0.0;62370.86;0.0;0.0
3353;469866;2007-06-22;DAP;Q10;12725;12725;0;0;0.0;82452.51;82358.46;0.0;0.0;0.0;0.0;0.0;82326.54;0.0;0.0
3354;469867;2007-06-22;DAP;K15;4000;4000;0;0;0.0;62395.04;62133.8;0.0;0.0;0.0;0.0;0.0;62109.72;0.0;0.0
3355;469868;2007-06-25;DAP;Q10;12725;12725;0;0;0.0;82358.46;81960.26;0.0;0.0;0.0;0.0;0.0;81928.5;0.0;0.0
3356;469869;2007-06-25;DAP;K15;4000;4000;0;0;0.0;62133.8;61317.77;0.0;0.0;0.0;0.0;0.0;61294.01;0.0;0.0
3357;469870;2007-06-26;DAP;Q10;12725;12725;0;0;0.0;81960.26;81884.76;0.0;0.0;0.0;0.0;0.0;81853.03;0.0;0.0
3358;469871;2007-06-26;DAP;K15;4000;4000;0;0;0.0;61317.77;61465.62;0.0;0.0;0.0;0.0;0.0;61441.8;0.0;0.0
3359;469872;2007-06-27;DAP;Q10;12725;12725;0;0;0.0;81884.76;82054.79;0.0;0.0;0.0;0.0;0.0;82022.99;0.0;0.0
3360;469873;2007-06-27;DAP;K15;4000;4000;0;0;0.0;61465.62;61842.04;0.0;0.0;0.0;0.0;0.0;61818.07;0.0;0.0
3361;469874;2007-06-28;DAP;Q10;12725;12725;0;0;0.0;82054.79;82058.7;0.0;0.0;0.0;0.0;0.0;82026.87;0.0;0.0
3362;469875;2007-06-28;DAP;K15;4000;4000;0;0;0.0;61842.04;62036.8;0.0;0.0;0.0;0.0;0.0;62012.73;0.0;0.0
3363;469876;2007-06-29;DAP;Q10;12725;26925;1;14200;1552901066.0;82058.7;82150.41;6.52;6.52;6.52;6.52;6.52;82118.48;0.0;0.0
3364;469877;2007-06-29;DAP;K15;4000;4000;0;0;0.0;62036.8;61865.03;0.0;0.0;0.0;0.0;0.0;61840.99;0.0;0.0
3365;469878;2007-07-02;DAP;Q10;26925;26925;0;0;0.0;82150.37;82150.55;0.0;0.0;0.0;0.0;0.0;82118.69;0.0;0.0
3366;469879;2007-07-02;DAP;K15;4000;4000;0;0;0.0;61865.01;62013.74;0.0;0.0;0.0;0.0;0.0;61989.69;0.0;0.0
3367;469880;2007-07-03;DAP;Q10;26925;26925;0;0;0.0;82150.58;82118.44;0.0;0.0;0.0;0.0;0.0;82086.58;0.0;0.0
3368;469881;2007-07-03;DAP;K15;4000;4000;0;0;0.0;62013.77;61887.91;0.0;0.0;0.0;0.0;0.0;61863.9;0.0;0.0
3369;469882;2007-07-04;DAP;Q10;26925;26925;0;0;0.0;82118.44;81997.96;0.0;0.0;0.0;0.0;0.0;81966.15;0.0;0.0
3370;469883;2007-07-04;DAP;K15;4000;4000;0;0;0.0;61887.91;61444.44;0.0;0.0;0.0;0.0;0.0;61420.6;0.0;0.0
3371;469884;2007-07-05;DAP;Q10;26925;26925;0;0;0.0;81997.96;82123.97;0.0;0.0;0.0;0.0;0.0;82092.11;0.0;0.0
3372;469885;2007-07-05;DAP;K15;4000;4000;0;0;0.0;61444.44;61456.06;0.0;0.0;0.0;0.0;0.0;61432.22;0.0;0.0
3373;469886;2007-07-06;DAP;Q10;26925;26925;0;0;0.0;82030.43;82233.16;0.0;0.0;0.0;0.0;0.0;82181.77;0.0;0.0
3374;469887;2007-07-06;DAP;K15;4000;4000;0;0;0.0;61386.06;61548.11;0.0;0.0;0.0;0.0;0.0;61509.65;0.0;0.0
3375;469888;2007-07-10;DAP;Q10;26925;26925;0;0;0.0;82233.16;82092.87;0.0;0.0;0.0;0.0;0.0;82067.26;0.0;0.0
3376;469889;2007-07-10;DAP;K15;4000;4000;0;0;0.0;61548.11;61181.44;0.0;0.0;0.0;0.0;0.0;61162.35;0.0;0.0
3377;469890;2007-07-11;DAP;Q10;26925;26925;0;0;0.0;82092.87;82121.57;0.0;0.0;0.0;0.0;0.0;82095.96;0.0;0.0
3378;469891;2007-07-11;DAP;K15;4000;4000;0;0;0.0;61181.44;61499.72;0.0;0.0;0.0;0.0;0.0;61480.54;0.0;0.0
3379;469892;2007-07-12;DAP;Q10;26925;26925;0;0;0.0;82121.57;82300.23;0.0;0.0;0.0;0.0;0.0;82274.55;0.0;0.0
3380;469893;2007-07-12;DAP;K15;4000;4000;0;0;0.0;61499.72;61733.2;0.0;0.0;0.0;0.0;0.0;61713.94;0.0;0.0
3381;469894;2007-07-13;DAP;Q10;26925;26925;0;0;0.0;82300.23;82488.49;0.0;0.0;0.0;0.0;0.0;82462.79;0.0;0.0
3382;469895;2007-07-13;DAP;K15;4000;4000;0;0;0.0;61733.2;61830.86;0.0;0.0;0.0;0.0;0.0;61811.59;0.0;0.0
3383;469896;2007-07-16;DAP;Q10;26925;26925;0;0;0.0;82488.49;82660.41;0.0;0.0;0.0;0.0;0.0;82631.15;0.0;0.0
3384;469897;2007-07-16;DAP;K15;4000;4000;0;0;0.0;61830.86;61826.8;0.0;0.0;0.0;0.0;0.0;61804.91;0.0;0.0
3385;469898;2007-07-17;DAP;Q10;26925;26925;0;0;0.0;82660.41;82804.63;0.0;0.0;0.0;0.0;0.0;82775.35;0.0;0.0
3386;469899;2007-07-17;DAP;K15;4000;4000;0;0;0.0;61826.8;62246.47;0.0;0.0;0.0;0.0;0.0;62224.46;0.0;0.0
3387;469900;2007-07-18;DAP;Q10;26925;26925;0;0;0.0;82804.63;82817.4;0.0;0.0;0.0;0.0;0.0;82788.03;0.0;0.0
3388;469901;2007-07-18;DAP;K15;4000;4000;0;0;0.0;62246.47;62710.47;0.0;0.0;0.0;0.0;0.0;62688.23;0.0;0.0
3389;469902;2007-07-19;DAP;Q10;26925;26925;0;0;0.0;82817.4;82661.72;0.0;0.0;0.0;0.0;0.0;82633.99;0.0;0.0
3390;469903;2007-07-19;DAP;K15;4000;4000;0;0;0.0;62710.47;62172.69;0.0;0.0;0.0;0.0;0.0;62151.83;0.0;0.0
3391;469904;2007-07-20;DAP;Q10;26925;26925;0;0;0.0;82661.72;82643.8;0.0;0.0;0.0;0.0;0.0;82615.98;0.0;0.0
3392;469905;2007-07-20;DAP;K15;4000;4000;0;0;0.0;62172.69;61999.95;0.0;0.0;0.0;0.0;0.0;61979.08;0.0;0.0
3393;469906;2007-07-23;DAP;Q10;26925;26925;0;0;0.0;82643.8;82604.55;0.0;0.0;0.0;0.0;0.0;82576.75;0.0;0.0
3394;469907;2007-07-23;DAP;K15;4000;4000;0;0;0.0;61999.95;61728.32;0.0;0.0;0.0;0.0;0.0;61707.54;0.0;0.0
3395;469908;2007-07-24;DAP;Q10;26925;23925;1;3000;329636070.0;82604.55;82308.15;6.6;6.6;6.6;6.6;6.6;82280.41;0.0;0.0
3396;469909;2007-07-24;DAP;K15;4000;4000;0;0;0.0;61728.32;61381.92;0.0;0.0;0.0;0.0;0.0;61361.24;0.0;0.0
3397;469910;2007-07-25;DAP;Q10;23925;23925;0;0;0.0;82308.15;82232.0;0.0;0.0;0.0;0.0;0.0;82204.3;0.0;0.0
3398;469911;2007-07-25;DAP;K15;4000;4000;0;0;0.0;61381.92;61176.51;0.0;0.0;0.0;0.0;0.0;61155.9;0.0;0.0
3399;469912;2007-07-26;DAP;Q10;23925;23925;0;0;0.0;82232.0;81870.9;0.0;0.0;0.0;0.0;0.0;81843.37;0.0;0.0
3400;469913;2007-07-26;DAP;K15;4000;4000;0;0;0.0;61176.51;60071.34;0.0;0.0;0.0;0.0;0.0;60051.14;0.0;0.0
3401;469914;2007-07-27;DAP;Q10;23925;23925;0;0;0.0;81870.9;81959.46;0.0;0.0;0.0;0.0;0.0;81931.84;0.0;0.0
3402;469915;2007-07-27;DAP;K15;4000;4000;0;0;0.0;60071.34;60388.8;0.0;0.0;0.0;0.0;0.0;60368.45;0.0;0.0
3403;469916;2007-07-30;DAP;Q10;23925;23925;0;0;0.0;81959.46;81994.23;0.0;0.0;0.0;0.0;0.0;81966.63;0.0;0.0
3404;469917;2007-07-30;DAP;K15;4000;4000;0;0;0.0;60388.8;60840.72;0.0;0.0;0.0;0.0;0.0;60820.24;0.0;0.0
3405;469918;2007-07-31;DAP;Q10;23925;23925;0;0;0.0;81994.23;81938.12;0.0;0.0;0.0;0.0;0.0;81910.57;0.0;0.0
3406;469919;2007-07-31;DAP;K15;4000;4000;0;0;0.0;60840.72;60629.26;0.0;0.0;0.0;0.0;0.0;60608.87;0.0;0.0
3407;469920;2007-08-01;DAP;Q10;23925;23925;0;0;0.0;81938.12;81833.57;0.0;0.0;0.0;0.0;0.0;81806.03;0.0;0.0
3408;469921;2007-08-01;DAP;K15;4000;4000;0;0;0.0;60629.26;60020.2;0.0;0.0;0.0;0.0;0.0;60000.0;0.0;0.0
3409;469922;2007-08-02;DAP;Q10;23925;23925;0;0;0.0;81833.57;81819.82;0.0;0.0;0.0;0.0;0.0;81792.22;0.0;0.0
3410;469923;2007-08-02;DAP;K15;4000;4000;0;0;0.0;60020.2;60165.87;0.0;0.0;0.0;0.0;0.0;60145.57;0.0;0.0
3411;469924;2007-08-03;DAP;Q10;23925;20925;1;3000;326828160.0;81819.82;81547.78;7.0;7.0;7.0;7.0;7.0;81520.28;0.0;0.0
3412;469925;2007-08-03;DAP;K15;4000;4000;0;0;0.0;60165.87;59524.07;0.0;0.0;0.0;0.0;0.0;59503.99;0.0;0.0
3413;469926;2007-08-06;DAP;Q10;20925;20925;0;0;0.0;81547.78;81573.54;0.0;0.0;0.0;0.0;0.0;81546.03;0.0;0.0
3414;469927;2007-08-06;DAP;K15;4000;4000;0;0;0.0;59524.07;59534.42;0.0;0.0;0.0;0.0;0.0;59514.34;0.0;0.0
3415;469928;2007-08-07;DAP;Q10;20925;20925;0;0;0.0;81573.54;81587.87;0.0;0.0;0.0;0.0;0.0;81585.63;0.0;0.0
3416;469929;2007-08-07;DAP;K15;4000;4000;0;0;0.0;59534.42;59699.23;0.0;0.0;0.0;0.0;0.0;59697.59;0.0;0.0
3417;469930;2007-08-08;DAP;Q10;20925;20925;0;0;0.0;81587.87;81710.96;0.0;0.0;0.0;0.0;0.0;81684.94;0.0;0.0
3418;469931;2007-08-08;DAP;K15;4000;4000;0;0;0.0;59699.23;60090.68;0.0;0.0;0.0;0.0;0.0;60071.55;0.0;0.0
3419;469932;2007-08-09;DAP;Q10;20925;25625;1;4700;510781148.0;81710.96;81291.0;7.15;7.15;7.15;7.15;7.15;81265.17;0.0;0.0
3420;469933;2007-08-09;DAP;K15;4000;4000;0;0;0.0;60090.68;59123.93;0.0;0.0;0.0;0.0;0.0;59105.15;0.0;0.0
3421;469934;2007-08-10;DAP;Q10;25625;25625;0;0;0.0;81291.0;81377.24;0.0;0.0;0.0;0.0;0.0;81351.35;0.0;0.0
3422;469935;2007-08-10;DAP;K15;4000;4000;0;0;0.0;59123.93;59343.35;0.0;0.0;0.0;0.0;0.0;59324.47;0.0;0.0
3423;469936;2007-08-13;DAP;Q10;25625;25625;0;0;0.0;81377.24;81456.44;0.0;0.0;0.0;0.0;0.0;81430.53;0.0;0.0
3424;469937;2007-08-13;DAP;K15;4000;4000;0;0;0.0;59343.35;59658.32;0.0;0.0;0.0;0.0;0.0;59639.34;0.0;0.0
3425;469938;2007-08-14;DAP;Q10;25625;25625;0;0;0.0;81456.44;81242.15;0.0;0.0;0.0;0.0;0.0;81216.31;0.0;0.0
3426;469939;2007-08-14;DAP;K15;4000;4000;0;0;0.0;59658.32;59323.47;0.0;0.0;0.0;0.0;0.0;59304.6;0.0;0.0
3427;469940;2007-08-15;DAP;Q10;25625;25625;0;0;0.0;81242.15;81064.43;0.0;0.0;0.0;0.0;0.0;81039.76;0.0;0.0
3428;469941;2007-08-15;DAP;K15;4000;4000;0;0;0.0;59323.47;58516.69;0.0;0.0;0.0;0.0;0.0;58498.88;0.0;0.0
3429;469942;2007-08-16;DAP;Q10;25625;25625;0;0;0.0;81064.43;80132.9;0.0;0.0;0.0;0.0;0.0;80108.51;0.0;0.0
3430;469943;2007-08-16;DAP;K15;4000;4000;0;0;0.0;58516.69;55208.29;0.0;0.0;0.0;0.0;0.0;55191.49;0.0;0.0
3431;469944;2007-08-17;DAP;Q10;25625;25625;0;0;0.0;80132.9;80348.86;0.0;0.0;0.0;0.0;0.0;80324.38;0.0;0.0
