;id;time_stamp;contract;maturity_code;open_interest_open;open_interest_close;number_of_trades;trading_volume;financial_volume;previous_settlement;indexed_settlement;opening_price;minimum_price;maximum_price;average_price;last_price;settlement_price;last_bid;last_offer
16457;482970;2014-01-02;DAP;Q14;1260;1260;0;0;0.0;97805.19;97802.76;0.0;0.0;0.0;0.0;0.0;97801.68;0.0;0.0
16458;482971;2014-01-02;DAP;V14;0;0;0;0;0.0;97086.29;97072.06;0.0;0.0;0.0;0.0;0.0;97070.99;0.0;0.0
16459;482972;2014-01-02;DAP;K15;550;550;0;0;0.0;94488.01;94444.02;0.0;0.0;0.0;0.0;0.0;94442.98;0.0;0.0
16460;482973;2014-01-02;DAP;K17;1110;1110;0;0;0.0;82941.65;82846.13;0.0;0.0;0.0;0.0;0.0;82845.22;0.0;0.0
16461;482974;2014-01-02;DAP;Q20;0;0;0;0;0.0;66929.14;66794.72;0.0;0.0;0.0;0.0;0.0;66793.99;0.0;0.0
16462;482975;2014-01-02;DAP;Q22;0;0;0;0;0.0;58782.52;58668.57;0.0;0.0;0.0;0.0;0.0;58667.92;0.0;0.0
16463;482976;2014-01-02;DAP;K24;0;0;0;0;0.0;52753.11;52609.86;0.0;0.0;0.0;0.0;0.0;52609.28;0.0;0.0
16464;482977;2014-01-03;DAP;Q14;1260;1260;0;0;0.0;97802.76;97799.51;0.0;0.0;0.0;0.0;0.0;97798.42;0.0;0.0
16465;482978;2014-01-03;DAP;V14;0;0;0;0;0.0;97072.06;97071.3;0.0;0.0;0.0;0.0;0.0;97070.22;0.0;0.0
16466;482979;2014-01-03;DAP;K15;550;550;0;0;0.0;94444.02;94447.49;0.0;0.0;0.0;0.0;0.0;94446.44;0.0;0.0
16467;482980;2014-01-03;DAP;K17;1110;1110;0;0;0.0;82846.13;82759.88;0.0;0.0;0.0;0.0;0.0;82758.96;0.0;0.0
16468;482981;2014-01-03;DAP;Q20;0;0;0;0;0.0;66794.72;66769.54;0.0;0.0;0.0;0.0;0.0;66768.8;0.0;0.0
