;id;time_stamp;contract;maturity_code;open_interest_open;open_interest_close;number_of_trades;trading_volume;financial_volume;previous_settlement;indexed_settlement;opening_price;minimum_price;maximum_price;average_price;last_price;settlement_price;last_bid;last_offer
29474;754936;2022-03-02;DAP;H22;753;753;0;0;0.0;100045.37;100045.37;0.0;0.0;0.0;0.0;0.0;100062.71;0.0;0.0
29475;754937;2022-03-02;DAP;J22;0;0;0;0;0.0;99391.12;99391.12;0.0;0.0;0.0;0.0;0.0;99443.82;0.0;0.0
29476;754938;2022-03-02;DAP;K22;0;0;0;0;0.0;98874.14;98874.14;0.0;0.0;0.0;0.0;0.0;98954.58;0.0;0.0
29477;754939;2022-03-02;DAP;Q22;203902;201767;10;3773;566369575.0;97005.63;97005.63;6.68;6.55;6.68;6.59;6.59;97146.24;6.55;6.6
29478;754940;2022-03-02;DAP;F23;24897;23307;3;1990;290483719.0;94451.53;94451.53;6.73;6.7;6.73;6.72;6.7;94471.38;0.0;6.69
29690;754941;2022-03-02;DAP;K23;207955;208495;20;1129;162382667.0;92960.38;92960.38;6.23;6.18;6.23;6.2;6.18;93087.94;6.18;6.22
29691;754942;2022-03-02;DAP;F24;0;0;0;0;0.0;89675.74;89675.74;0.0;0.0;0.0;0.0;0.0;89801.65;0.0;0.0
29692;754943;2022-03-02;DAP;Q24;134464;134459;17;574;77632004.0;87542.41;87542.41;5.61;5.59;5.63;5.59;5.63;87530.95;0.0;5.62
29693;754944;2022-03-02;DAP;K25;124563;124725;5;445;58065004.0;84525.1;84525.1;5.46;5.43;5.46;5.44;5.43;84475.98;0.0;5.46
29694;754945;2022-03-02;DAP;Q26;146975;146975;9;204;25019835.0;79466.47;79466.47;5.33;5.33;5.33;5.33;5.33;79357.78;0.0;5.34
29695;754946;2022-03-02;DAP;K27;17040;17040;0;0;0.0;76575.29;76575.29;0.0;0.0;0.0;0.0;0.0;76373.72;0.0;0.0
29696;754947;2022-03-02;DAP;Q28;109843;109885;5;120;13193061.0;71375.71;71375.71;5.43;5.43;5.43;5.43;5.43;71268.17;5.4;0.0
29697;754948;2022-03-02;DAP;Q30;91746;91819;16;172;16985877.0;64031.45;64031.45;5.46;5.46;5.46;5.46;5.46;63899.1;0.0;0.0
29698;754949;2022-03-02;DAP;Q32;13489;13489;0;0;0.0;57183.97;57183.97;0.0;0.0;0.0;0.0;0.0;57089.86;0.0;0.0
29699;754950;2022-03-02;DAP;K35;49903;49903;2;9;691037.0;49603.17;49603.17;5.46;5.46;5.46;5.46;5.46;49434.16;0.0;0.0
29784;754951;2022-03-02;DAP;Q40;8912;8912;0;0;0.0;38373.78;38373.78;0.0;0.0;0.0;0.0;0.0;38319.22;0.0;0.0
29785;754952;2022-03-02;DAP;K45;670;670;0;0;0.0;29293.28;29293.28;0.0;0.0;0.0;0.0;0.0;29174.64;0.0;0.0
29786;754953;2022-03-02;DAP;Q50;0;0;0;0;0.0;22129.46;22129.46;0.0;0.0;0.0;0.0;0.0;22017.99;0.0;0.0
29787;754954;2022-03-02;DAP;K55;1295;1295;0;0;0.0;17532.83;17532.83;0.0;0.0;0.0;0.0;0.0;17428.76;0.0;0.0
29788;754955;2022-03-02;DAP;Q60;0;0;0;0;0.0;13405.42;13405.42;0.0;0.0;0.0;0.0;0.0;13361.09;0.0;0.0
32632;755144;2022-03-03;DAP;H22;753;753;0;0;0.0;100050.78;100050.78;0.0;0.0;0.0;0.0;0.0;100063.83;0.0;0.0
32633;755145;2022-03-03;DAP;J22;0;0;0;0;0.0;99431.97;99431.97;0.0;0.0;0.0;0.0;0.0;99472.87;0.0;0.0
32634;755146;2022-03-03;DAP;K22;0;0;0;0;0.0;98942.78;98942.78;0.0;0.0;0.0;0.0;0.0;99004.83;0.0;0.0
32635;755147;2022-03-03;DAP;Q22;201767;199864;19;9139;1373387433.0;97134.66;97134.66;6.56;6.42;6.58;6.51;6.44;97216.12;6.39;6.65
32650;755148;2022-03-03;DAP;F23;23307;23407;18;860;125782491.0;94460.12;94460.12;6.61;6.54;6.61;6.58;6.54;94511.16;6.46;6.65
32651;755149;2022-03-03;DAP;K23;208495;205779;37;8499;1224102135.0;93076.84;93076.84;6.1;6.1;6.19;6.14;6.18;93099.65;0.0;6.25
32652;755150;2022-03-03;DAP;F24;0;0;0;0;0.0;89790.95;89790.95;0.0;0.0;0.0;0.0;0.0;89806.51;0.0;0.0
32653;755151;2022-03-03;DAP;Q24;134459;134812;20;1683;227980524.0;87520.52;87520.52;5.5;5.5;5.65;5.56;5.59;87549.85;0.0;0.0
32654;755152;2022-03-03;DAP;K25;124725;124456;22;9753;1273857340.0;84465.91;84465.91;5.39;5.39;5.45;5.44;5.45;84442.65;5.4;5.52
32655;755153;2022-03-03;DAP;Q26;146975;147166;22;5655;693482942.0;79348.32;79348.32;5.35;5.35;5.35;5.35;5.35;79307.13;5.25;5.37
32656;755154;2022-03-03;DAP;K27;17040;16170;3;1450;171561401.0;76364.62;76364.62;5.31;5.29;5.31;5.29;5.29;76239.18;0.0;0.0
32657;755155;2022-03-03;DAP;Q28;109885;109537;12;707;77901161.0;71259.67;71259.67;5.4;5.4;5.41;5.4;5.41;71152.59;5.33;5.49
32658;755156;2022-03-03;DAP;Q30;91819;91503;14;788;77889022.0;63891.48;63891.48;5.44;5.44;5.48;5.45;5.48;63810.61;0.0;0.0
32659;755157;2022-03-03;DAP;Q32;13489;13489;0;0;0.0;57083.05;57083.05;0.0;0.0;0.0;0.0;0.0;56989.28;0.0;0.0
32674;755158;2022-03-03;DAP;K35;49903;49258;6;1090;83547235.0;49428.27;49428.27;5.48;5.45;5.51;5.47;5.47;49321.52;5.38;5.58
32675;755159;2022-03-03;DAP;Q40;8912;8912;0;0;0.0;38314.65;38314.65;0.0;0.0;0.0;0.0;0.0;38260.27;0.0;0.0
32676;755160;2022-03-03;DAP;K45;670;670;0;0;0.0;29171.16;29171.16;0.0;0.0;0.0;0.0;0.0;29116.89;0.0;0.0
32677;755161;2022-03-03;DAP;Q50;0;0;0;0;0.0;22015.37;22015.37;0.0;0.0;0.0;0.0;0.0;21963.52;0.0;0.0
32678;755162;2022-03-03;DAP;K55;1295;1295;0;0;0.0;17426.68;17426.68;0.0;0.0;0.0;0.0;0.0;17323.31;0.0;0.0
32679;755163;2022-03-03;DAP;Q60;0;0;0;0;0.0;13359.5;13359.5;0.0;0.0;0.0;0.0;0.0;13267.01;0.0;0.0
32750;755351;2022-03-04;DAP;H22;753;753;0;0;0.0;100052.09;100052.09;0.0;0.0;0.0;0.0;0.0;100064.09;0.0;0.0
32751;755352;2022-03-04;DAP;J22;0;0;0;0;0.0;99461.2;99461.2;0.0;0.0;0.0;0.0;0.0;99501.19;0.0;0.0
32752;755353;2022-03-04;DAP;K22;0;0;0;0;0.0;98993.22;98993.22;0.0;0.0;0.0;0.0;0.0;99048.45;0.0;0.0
32753;755354;2022-03-04;DAP;Q22;199864;197974;31;16821;2531525536.0;97204.72;97204.72;6.37;6.3;6.38;6.34;6.33;97285.29;6.3;6.33
32754;755355;2022-03-04;DAP;F23;23407;24042;9;635;92856805.0;94500.07;94500.07;6.7;6.7;6.7;6.7;6.7;94520.01;0.0;6.8
32755;755356;2022-03-04;DAP;K23;205779;203147;29;10501;1511868231.0;93088.73;93088.73;6.23;6.2;6.27;6.24;6.24;93049.06;0.0;6.25
32756;755357;2022-03-04;DAP;F24;0;0;0;0;0.0;89795.98;89795.98;0.0;0.0;0.0;0.0;0.0;89717.27;0.0;0.0
32757;755358;2022-03-04;DAP;Q24;134812;138009;31;8260;1116459484.0;87539.58;87539.58;5.68;5.66;5.72;5.68;5.67;87306.19;0.0;5.72
32758;755359;2022-03-04;DAP;K25;124456;124448;14;1418;184650599.0;84432.74;84432.74;5.6;5.54;5.6;5.56;5.54;84231.43;0.0;5.54
32759;755360;2022-03-04;DAP;Q26;147166;146520;19;2756;336935977.0;79297.83;79297.83;5.43;5.43;5.5;5.44;5.44;79023.05;0.0;5.44
32760;755361;2022-03-04;DAP;K27;16170;16460;3;590;69263629.0;76230.24;76230.24;5.46;5.46;5.48;5.46;5.46;75955.66;0.0;0.0
32761;755362;2022-03-04;DAP;Q28;109537;109640;9;1467;160538709.0;71144.24;71144.24;5.53;5.53;5.53;5.53;5.53;70734.84;0.0;0.0
32762;755363;2022-03-04;DAP;Q30;91503;91662;8;250;24567585.0;63803.13;63803.13;5.54;5.54;5.54;5.54;5.54;63519.37;0.0;0.0
32763;755364;2022-03-04;DAP;Q32;13489;13489;0;0;0.0;56982.6;56982.6;0.0;0.0;0.0;0.0;0.0;56720.73;0.0;0.0
32764;755365;2022-03-04;DAP;K35;49258;49135;6;273;20939842.0;49315.73;49315.73;5.48;5.48;5.48;5.48;5.48;49578.63;0.0;0.0
32765;755366;2022-03-04;DAP;Q40;8912;8912;0;0;0.0;38255.78;38255.78;0.0;0.0;0.0;0.0;0.0;38001.9;0.0;0.0
32766;755367;2022-03-04;DAP;K45;670;670;0;0;0.0;29113.47;29113.47;0.0;0.0;0.0;0.0;0.0;28868.85;0.0;0.0
32767;755368;2022-03-04;DAP;Q50;0;0;0;0;0.0;21960.94;21960.94;0.0;0.0;0.0;0.0;0.0;21733.28;0.0;0.0
32768;755369;2022-03-04;DAP;K55;1295;1295;0;0;0.0;17321.28;17321.28;0.0;0.0;0.0;0.0;0.0;17110.84;0.0;0.0
32769;755370;2022-03-04;DAP;Q60;0;0;0;0;0.0;13265.45;13265.45;0.0;0.0;0.0;0.0;0.0;13078.19;0.0;0.0
32897;755558;2022-03-07;DAP;H22;753;753;0;0;0.0;100052.21;100052.21;0.0;0.0;0.0;0.0;0.0;100054.69;0.0;0.0
32898;755559;2022-03-07;DAP;J22;0;0;0;0;0.0;99489.38;99489.38;0.0;0.0;0.0;0.0;0.0;99503.51;0.0;0.0
32899;755560;2022-03-07;DAP;K22;0;0;0;0;0.0;99036.69;99036.69;0.0;0.0;0.0;0.0;0.0;99073.17;0.0;0.0
32900;755561;2022-03-07;DAP;Q22;197974;195751;20;5675;854853959.0;97273.74;97273.74;6.18;6.18;6.42;6.31;6.29;97325.27;6.29;6.9
