;id;time_stamp;contract;maturity_code;open_interest_open;open_interest_close;number_of_trades;trading_volume;financial_volume;previous_settlement;indexed_settlement;opening_price;minimum_price;maximum_price;average_price;last_price;settlement_price;last_bid;last_offer
59062;1467607;2026-01-02;DAP;F26;62975;63006;8;251;46226880.84;99640.73;99640.73;10.55;10.55;10.55;10.55;10.55;99639.38;6.63;0.0
59063;1467608;2026-01-02;DAP;K27;333664;334193;25;1958;324100142.96;89521.89;89521.89;8.52;8.52;8.52;8.52;8.52;89555.03;8.52;0.0
59064;1467609;2026-01-02;DAP;K29;213543;214270;39;3156;455390189.61;77949.95;77949.95;7.73;7.71;7.73;7.72;7.715;78080.18;7.71;7.73
59065;1467610;2026-01-02;DAP;K33;211672;212279;47;3064;332951864.19;58739.11;58739.11;7.52;7.51;7.54;7.528;7.54;58807.25;7.49;0.0
59066;1467611;2026-01-02;DAP;K35;442817;442185;53;1801;173619611.29;51950.64;51950.64;7.26;7.245;7.26;7.251;7.26;52164.79;7.255;7.285
59067;1467612;2026-01-02;DAP;K45;21766;21766;3;7;361570.72;26651.41;26651.41;6.85;6.85;6.85;6.85;6.85;26774.75;0.0;0.0
59068;1467613;2026-01-02;DAP;Q26;371453;371069;33;5679;988362977.82;94180.35;94180.35;10.27;10.27;10.285;10.277;10.285;94156.22;0.0;10.285
59069;1467614;2026-01-02;DAP;Q28;350718;351441;58;3142;476521761.4;81962.88;81962.88;7.91;7.9;7.92;7.906;7.9;82067.36;7.9;0.0
59070;1467615;2026-01-02;DAP;Q30;466016;464870;91;13244;1748060300.11;71293.94;71293.94;7.635;7.62;7.66;7.637;7.62;71401.56;7.6;7.8
59071;1467616;2026-01-02;DAP;Q32;308294;307989;50;4184;479799584.19;61845.22;61845.22;7.53;7.525;7.55;7.529;7.54;62060.15;7.525;0.0
59072;1467617;2026-01-02;DAP;Q40;141263;141188;20;488;33288556.45;36516.9;36516.9;7.09;7.09;7.12;7.1;7.12;36906.85;0.0;0.0
59073;1467659;2026-01-02;DAP;F27;9967;9967;0;0;0.0;91295.87;91295.87;0.0;0.0;0.0;0.0;0.0;91309.77;0.0;0.0
59074;1467660;2026-01-02;DAP;G26;400;400;0;0;0.0;98882.58;98882.58;0.0;0.0;0.0;0.0;0.0;98867.92;0.0;0.0
59075;1467661;2026-01-02;DAP;H26;850;850;0;0;0.0;98494.72;98494.72;0.0;0.0;0.0;0.0;0.0;98479.24;0.0;0.0
59076;1467662;2026-01-02;DAP;J26;950;950;0;0;0.0;97700.25;97700.25;0.0;0.0;0.0;0.0;0.0;97678.69;0.0;0.0
59077;1467663;2026-01-02;DAP;K26;200;200;0;0;0.0;97046.61;97046.61;0.0;0.0;0.0;0.0;0.0;97024.77;0.0;0.0
59078;1467664;2026-01-02;DAP;K55;2457;2457;0;0;0.0;13770.13;13770.13;0.0;0.0;0.0;0.0;0.0;13838.33;0.0;0.0
59079;1467665;2026-01-02;DAP;M26;750;750;0;0;0.0;96317.3;96317.3;0.0;0.0;0.0;0.0;0.0;96296.58;0.0;0.0
59080;1467666;2026-01-02;DAP;Q50;4176;4176;0;0;0.0;18734.1;18734.1;0.0;0.0;0.0;0.0;0.0;18858.48;0.0;0.0
59081;1467667;2026-01-02;DAP;Q60;0;0;0;0;0.0;9530.37;9530.37;0.0;0.0;0.0;0.0;0.0;9552.65;0.0;0.0
59082;1467827;2026-01-05;DAP;F26;63006;61357;15;2153;396735850.54;99678.27;99678.27;10.6;10.6;10.6;10.6;10.6;99680.67;0.0;0.0
