;id;time_stamp;contract;maturity_code;open_interest_open;open_interest_close;number_of_trades;trading_volume;financial_volume;previous_settlement;indexed_settlement;opening_price;minimum_price;maximum_price;average_price;last_price;settlement_price;last_bid;last_offer
3613;470126;2008-01-02;DAP;Q10;7335;7335;0;0;0.0;82556.98;82662.66;0.0;0.0;0.0;0.0;0.0;82649.87;0.0;0.0
3614;470127;2008-01-02;DAP;K15;4000;4000;0;0;0.0;58520.57;58710.8;0.0;0.0;0.0;0.0;0.0;58701.72;0.0;0.0
3615;470128;2008-01-03;DAP;G08;0;0;0;0;0.0;99843.31;99858.77;0.0;0.0;0.0;0.0;0.0;99843.31;0.0;0.0
3616;470129;2008-01-03;DAP;K09;0;10;1;10;1244820.0;91551.42;91565.59;6.7;6.7;6.7;6.7;6.7;91551.42;0.0;0.0
3617;470130;2008-01-03;DAP;Q10;7335;7345;1;10;1128459.0;82662.66;83006.41;7.4;7.4;7.4;7.4;7.4;82993.56;0.0;0.0
3618;470131;2008-01-03;DAP;Q12;0;10;1;10;974122.0;71642.72;71653.81;7.5;7.5;7.5;7.5;7.5;71642.72;0.0;0.0
3619;470132;2008-01-03;DAP;K15;4000;4000;0;0;0.0;58710.8;59115.23;0.0;0.0;0.0;0.0;0.0;59106.08;0.0;0.0
3620;470133;2008-01-04;DAP;K09;10;10;0;0;0.0;91565.59;91124.73;0.0;0.0;0.0;0.0;0.0;91110.78;0.0;0.0
3621;470134;2008-01-04;DAP;Q10;7345;7345;0;0;0.0;83006.41;82901.4;0.0;0.0;0.0;0.0;0.0;82888.71;0.0;0.0
3622;470135;2008-01-04;DAP;Q12;10;10;0;0;0.0;71653.81;71556.1;0.0;0.0;0.0;0.0;0.0;71545.15;0.0;0.0
3623;470136;2008-01-04;DAP;K15;4000;4000;0;0;0.0;59115.23;58974.95;0.0;0.0;0.0;0.0;0.0;58965.92;0.0;0.0
3624;470137;2008-01-07;DAP;K09;10;10;0;0;0.0;91124.73;91139.88;0.0;0.0;0.0;0.0;0.0;91125.83;0.0;0.0
3625;470138;2008-01-07;DAP;Q10;7345;7345;0;0;0.0;82901.4;82905.03;0.0;0.0;0.0;0.0;0.0;82892.25;0.0;0.0
3626;470139;2008-01-07;DAP;Q12;10;10;0;0;0.0;71556.1;71560.91;0.0;0.0;0.0;0.0;0.0;71549.88;0.0;0.0
3627;470140;2008-01-07;DAP;K15;4000;4000;0;0;0.0;58974.95;59178.2;0.0;0.0;0.0;0.0;0.0;59169.08;0.0;0.0
3628;470141;2008-01-08;DAP;K09;10;10;0;0;0.0;91139.88;91139.93;0.0;0.0;0.0;0.0;0.0;91125.81;0.0;0.0
3629;470142;2008-01-08;DAP;Q10;7345;7345;0;0;0.0;82905.03;82906.59;0.0;0.0;0.0;0.0;0.0;82893.74;0.0;0.0
3630;470143;2008-01-08;DAP;Q12;10;10;0;0;0.0;71560.91;71562.61;0.0;0.0;0.0;0.0;0.0;71551.52;0.0;0.0
3631;470144;2008-01-08;DAP;K15;4000;4000;0;0;0.0;59178.2;59175.34;0.0;0.0;0.0;0.0;0.0;59166.17;0.0;0.0
3632;470145;2008-01-09;DAP;K09;10;10;0;0;0.0;91139.93;91050.52;0.0;0.0;0.0;0.0;0.0;91036.41;0.0;0.0
